,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
89150,13.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,50.0,27.0,1.0,5.0,50.0,10.0,1.3010101501082102e+18,15.0,82.0,27.43,10.0,30.0,9042.1,9042.1,9042.12,0.0
89151,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,75.0,27.0,1.0,5.0,50.0,10.0,1.3010101501082102e+18,15.0,82.0,27.43,1.0,5.0,4026.8,4026.8,4026.82,0.0
89152,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,45.0,27.0,1.0,5.0,50.0,10.0,1.3010101501082102e+18,15.0,82.0,27.43,7.0,40.0,17663.7,17662.6,17663.72,0.0
89153,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,35.0,14.0,1.0,5.0,50.0,10.0,1.3010101501098102e+18,15.0,98.0,27.43,2.0,10.0,2867.9,2867.9,2867.92,0.0
89154,13.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,90.0,14.0,1.0,5.0,50.0,10.0,1.3010101501098102e+18,15.0,98.0,27.43,5.0,12.5,12735.6,12735.6,12735.62,0.0
89157,13.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,35.0,17.0,1.0,5.0,50.0,10.0,1.3010101501098102e+18,15.0,98.0,27.43,10.0,30.0,9937.5,9937.5,9937.52,0.0
89158,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,26.0,30.0,1.0,5.0,50.0,10.0,1.3010101501114102e+18,15.0,114.0,27.43,2.0,10.0,2778.3,2778.3,2778.32,0.0
89160,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,50.0,16.0,1.0,5.0,50.0,10.0,1.3010101501122102e+18,15.0,122.0,27.43,4.0,20.0,10410.4,10410.4,10410.42,0.0
89162,13.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,50.0,99.0,99.0,5.0,1.0,10.0,1.3010101501122102e+18,15.0,122.0,27.43,75.0,100.0,14544.288280554496,0.0,8425.82,0.0
89163,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,60.0,25.0,1.0,5.0,50.0,10.0,1.3010101501138102e+18,15.0,138.0,27.43,5.0,50.0,30398.4,30391.0,30398.42,0.0
89164,13.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,45.0,29.0,1.0,5.0,50.0,10.0,1.3010101501138102e+18,15.0,138.0,27.43,3.0,40.0,14544.288280554496,0.0,18269.12,0.0
89166,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,60.0,15.0,1.0,5.0,50.0,10.0,1.3010101501154102e+18,15.0,154.0,27.43,1.0,10.0,5998.3,5998.3,5998.32,0.0
89167,13.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,15.0,1.0,5.0,50.0,90.0,1.3010101501154102e+18,15.0,154.0,27.43,0.5,2.5,2256.8,2256.8,2256.89,0.0
89168,13.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,90.0,15.0,1.0,5.0,50.0,10.0,1.3010101501154102e+18,15.0,154.0,27.43,1.0,5.0,5224.7,5224.7,5224.72,0.0
89170,13.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,15.0,1.0,5.0,50.0,10.0,1.3010101501154102e+18,15.0,154.0,27.43,1.0,10.0,5413.1,5413.1,5413.12,0.0
89171,13.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,25.0,1.0,5.0,50.0,10.0,1.3010101501154102e+18,15.0,154.0,27.43,2.0,2.5,1495.6,1495.6,1495.62,0.0
89172,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,60.0,26.0,1.0,5.0,50.0,10.0,1.3010101501154102e+18,15.0,154.0,27.43,8.0,40.0,28399.0,28399.0,28399.02,0.0
89174,13.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,30.0,21.0,1.0,5.0,50.0,10.0,1.3010101501162102e+18,15.0,162.0,27.43,1.0,10.0,3656.9,3656.9,3656.92,0.0
89175,13.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,32.0,5.0,2.0,5.0,50.0,10.0,1.3010101501162102e+18,15.0,162.0,27.43,4.0,40.0,11809.9,11809.9,11809.92,0.0
89176,13.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,21.0,1.0,5.0,50.0,10.0,1.3010101501162102e+18,15.0,162.0,27.43,0.2,1.0,899.1,899.1,899.12,0.0
89177,13.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,21.0,1.0,5.0,1.0,10.0,1.3010101501162104e+18,15.0,162.0,27.43,3.0,20.0,14544.288280554496,0.0,8425.82,0.0
89178,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,52.0,16.0,1.0,5.0,50.0,10.0,1.3010101501178102e+18,15.0,178.0,27.43,2.0,5.0,2404.8,2404.8,2404.82,0.0
89179,13.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,31.0,16.0,1.0,5.0,50.0,10.0,1.3010101501178102e+18,15.0,178.0,27.43,6.0,20.0,6887.2,6887.2,6887.22,0.0
89180,13.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,77.0,16.0,1.0,5.0,50.0,10.0,1.3010101501178102e+18,15.0,178.0,27.43,8.0,30.0,29184.5,29180.2,29184.52,0.0
89182,13.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,50.0,16.0,1.0,5.0,50.0,10.0,1.3010101501178102e+18,15.0,178.0,27.43,5.0,20.0,9583.4,9583.4,9583.42,0.0
89184,13.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,60.0,16.0,1.0,5.0,50.0,10.0,1.3010101501178102e+18,15.0,178.0,27.43,2.0,2.5,1404.2,1434.2,1434.22,0.0
89186,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,45.0,4.0,2.0,5.0,50.0,10.0,1.3010101501178102e+18,15.0,178.0,27.43,2.0,15.0,6436.8,6436.8,6436.82,0.0
89187,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,55.0,28.0,1.0,5.0,50.0,0.0,1.3010101501194102e+18,15.0,194.0,27.43,1.0,5.0,3888.5,3888.5,3888.52,0.0
89189,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,50.0,99.0,99.0,5.0,1.0,10.0,1.3010101501194102e+18,15.0,194.0,27.43,7.0,20.0,14544.288280554496,0.0,8425.82,0.0
89191,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,11.0,1.0,5.0,1.0,10.0,1.30101016010091e+18,16.0,9.0,26.37,4.0,20.0,14544.288280554496,0.0,17976.42,0.0
89192,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,80.0,11.0,1.0,5.0,50.0,10.0,1.30101016010091e+18,16.0,9.0,26.37,8.0,50.0,45463.1,45457.1,45463.12,0.0
89193,13.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,30.0,11.0,1.0,5.0,50.0,10.0,1.30101016010091e+18,16.0,9.0,26.37,1.0,35.0,11253.5,11253.5,11253.52,0.0
89194,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,12.0,1.0,5.0,50.0,10.0,1.3010101601029102e+18,16.0,29.0,26.37,2.0,20.0,21400.0,21400.0,21400.02,0.0
89195,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,60.0,12.0,1.0,5.0,50.0,10.0,1.3010101601029102e+18,16.0,29.0,26.37,10.0,40.0,24020.6,24020.6,24020.62,0.0
89196,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,11.0,1.0,5.0,50.0,10.0,1.3010101601050102e+18,16.0,50.0,26.37,10.0,43.0,47952.8,47952.8,47952.82,0.0
89197,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,12.0,1.0,5.0,50.0,10.0,1.30101016010601e+18,16.0,60.0,26.37,2.0,10.0,12717.7,12717.7,12717.72,0.0
89198,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,13.0,1.0,5.0,1.0,10.0,1.30101016010811e+18,16.0,81.0,26.37,4.0,30.0,14544.288280554496,0.0,17976.42,0.0
89200,13.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,35.0,13.0,1.0,5.0,1.0,10.0,1.30101016010811e+18,16.0,81.0,26.37,7.0,60.0,14544.288280554496,0.0,17976.42,0.0
89201,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,45.0,13.0,1.0,5.0,50.0,10.0,1.3010101601101102e+18,16.0,101.0,26.37,2.0,30.0,15267.5,15267.5,15267.52,0.0
89202,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,100.0,14.0,1.0,5.0,50.0,10.0,1.30101016011121e+18,16.0,112.0,26.37,10.0,7.5,7610.6,7610.6,7610.62,0.0
89203,13.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,100.0,14.0,1.0,5.0,50.0,10.0,1.3010101601112102e+18,16.0,112.0,26.37,0.5,4.0,4625.2,4625.2,4625.22,0.0
89204,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,70.0,14.0,1.0,5.0,50.0,10.0,1.3010101601112102e+18,16.0,112.0,26.37,2.0,10.0,9286.6,9286.6,9286.62,0.0
89205,13.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,20.0,14.0,1.0,5.0,50.0,10.0,1.3010101601112102e+18,16.0,112.0,26.37,2.0,13.0,2755.0,2755.0,2755.02,0.0
89206,13.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,20.0,13.0,1.0,5.0,50.0,10.0,1.3010101601135101e+18,16.0,135.0,26.37,2.0,60.0,12756.1,12756.1,12756.12,0.0
89207,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,15.0,1.0,5.0,50.0,10.0,1.30101016011551e+18,16.0,155.0,26.37,2.0,23.0,25081.8,25081.8,25081.82,0.0
89208,13.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,30.0,15.0,1.0,5.0,50.0,10.0,1.3010101601155103e+18,16.0,155.0,26.37,1.0,13.0,4501.8,4501.8,4501.82,0.0
89209,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,5.0,50.0,10.0,1.30101016011661e+18,16.0,166.0,26.37,3.0,10.0,8972.0,8972.0,8972.02,0.0
89210,13.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,45.0,18.0,1.0,5.0,50.0,10.0,1.3010101601166103e+18,16.0,166.0,26.37,10.0,50.0,22582.3,22582.3,22582.32,0.0
89211,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,60.0,18.0,1.0,5.0,50.0,10.0,1.30101016011881e+18,16.0,188.0,26.37,20.0,70.0,46257.9,46257.9,46257.92,0.0
89212,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,20.0,15.0,1.0,5.0,50.0,10.0,1.30101016012111e+18,16.0,211.0,26.37,4.0,90.0,20545.3,20545.3,20545.32,0.0
89213,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,19.0,1.0,5.0,50.0,10.0,1.3010101601221102e+18,16.0,221.0,26.37,4.0,20.0,24020.6,24020.6,24020.62,0.0
89214,13.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,30.0,19.0,1.0,5.0,50.0,10.0,1.3010101601221102e+18,16.0,221.0,26.37,2.0,30.0,10106.0,10106.0,10106.02,0.0
89215,13.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,20.0,20.0,1.0,5.0,50.0,10.0,1.30101016012441e+18,16.0,244.0,26.37,1.0,13.0,3017.0,3017.0,3017.02,0.0
89216,13.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,60.0,20.0,1.0,5.0,50.0,10.0,1.30101016012441e+18,16.0,244.0,26.37,8.0,24.0,15702.1,15702.1,15702.12,0.0
89217,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,19.0,1.0,5.0,50.0,10.0,1.30101016012641e+18,16.0,264.0,26.37,0.5,7.5,8820.2,8820.2,8820.22,0.0
89218,13.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,28.0,19.0,1.0,5.0,50.0,10.0,1.30101016012641e+18,16.0,264.0,26.37,8.0,40.0,12294.4,12294.4,12294.42,0.0
89219,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,100.0,11.0,1.0,5.0,50.0,10.0,1.3010101603047101e+18,16.0,47.0,23.07,20.0,30.0,34956.8,34956.8,34956.82,0.0
89220,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,60.0,12.0,1.0,5.0,50.0,10.0,1.3010101603080102e+18,16.0,80.0,23.07,50.0,75.0,47757.2,47757.2,47757.22,0.0
89221,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,80.0,13.0,1.0,5.0,50.0,10.0,1.3010101603111101e+18,16.0,111.0,23.07,25.0,40.0,33362.2,33362.2,33362.22,0.0
89222,13.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,30.0,13.0,1.0,5.0,50.0,10.0,1.3010101603130102e+18,16.0,130.0,23.07,25.0,50.0,14831.9,14831.9,14831.92,0.0
89223,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,50.0,14.0,1.0,5.0,50.0,10.0,1.3010101603148104e+18,16.0,148.0,23.07,25.0,30.0,15074.9,15074.9,15074.92,0.0
89224,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,75.0,15.0,1.0,5.0,50.0,10.0,1.30101016031761e+18,16.0,176.0,23.07,30.0,20.0,12155.6,12155.6,12155.62,0.0
89226,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,18.0,1.0,5.0,50.0,10.0,1.30101016031951e+18,16.0,195.0,23.07,25.0,20.0,16325.2,16325.2,16325.22,0.0
89227,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,70.0,19.0,1.0,5.0,50.0,10.0,1.3010101603223101e+18,16.0,223.0,23.07,50.0,20.0,14611.1,14611.1,14611.12,0.0
89228,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,50.0,23.0,1.0,5.0,50.0,20.0,1.30101017030041e+18,17.0,4.0,24.84,3.0,10.0,3269.1,3269.1,3269.1,0.0
89229,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,23.0,1.0,5.0,50.0,20.0,1.30101017030041e+18,17.0,4.0,24.84,2.0,10.0,16407.2,16407.2,16407.2,0.0
89230,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,23.0,1.0,5.0,50.0,20.0,1.3010101703004104e+18,17.0,4.0,24.84,2.0,5.0,13816.6,13816.6,13816.6,0.0
89231,13.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,23.0,1.0,5.0,50.0,20.0,1.3010101703004104e+18,17.0,4.0,24.84,2.0,5.0,12785.2,12785.2,12785.2,0.0
89232,13.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,23.0,1.0,5.0,50.0,20.0,1.3010101703004106e+18,17.0,4.0,24.84,3.0,5.0,18068.1,18068.1,18068.1,0.0
89233,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,70.0,23.0,1.0,5.0,50.0,20.0,1.30101017030201e+18,17.0,20.0,24.84,4.0,20.0,10846.9,10846.9,10846.9,0.0
89234,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,25.0,1.0,5.0,50.0,20.0,1.30101017030201e+18,17.0,20.0,24.84,2.0,10.0,5867.1,5867.1,5867.11,0.0
89235,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,25.0,1.0,5.0,50.0,10.0,1.3010101703020104e+18,17.0,20.0,24.84,4.0,1.2,1909.5,1909.5,1909.51,0.0
89236,13.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,50.0,23.0,1.0,5.0,50.0,20.0,1.3010101703020104e+18,17.0,20.0,24.84,1.0,5.0,2879.4,2879.4,2879.41,0.0
89237,13.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,23.0,1.0,5.0,50.0,20.0,1.3010101703020106e+18,17.0,20.0,24.84,1.0,5.0,3037.0,3037.0,3037.01,0.0
89238,13.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,60.0,25.0,1.0,5.0,50.0,20.0,1.3010101703020106e+18,17.0,20.0,24.84,15.0,40.0,14914.7,14914.7,14914.7,0.0
89239,13.0,1.0,1.0,3.0,1.0,8.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,24.0,1.0,5.0,50.0,20.0,1.301010170302011e+18,17.0,20.0,24.84,1.5,10.0,10781.7,10781.7,10781.7,0.0
89240,13.0,1.0,1.0,3.0,1.0,9.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,70.0,23.0,1.0,5.0,50.0,20.0,1.301010170302011e+18,17.0,20.0,24.84,2.0,10.0,5984.2,6162.8,5984.21,0.0
89241,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,60.0,24.0,1.0,5.0,50.0,20.0,1.3010101703035103e+18,17.0,35.0,24.84,3.0,20.0,7813.0,7813.0,7813.0,0.0
89246,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,70.0,24.0,1.0,5.0,50.0,20.0,1.3010101703035103e+18,17.0,35.0,24.84,3.0,20.0,14238.4,14238.4,14238.4,0.0
89247,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,60.0,25.0,1.0,5.0,50.0,10.0,1.30101017030441e+18,17.0,44.0,24.84,6.0,40.0,31070.2,31069.4,31070.24,0.0
89248,13.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,60.0,25.0,1.0,5.0,50.0,20.0,1.30101017030441e+18,17.0,44.0,24.84,2.0,10.0,7634.2,7634.2,7634.2,0.0
89249,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,23.0,1.0,5.0,1.0,20.0,1.30101017030601e+18,17.0,60.0,24.84,4.0,40.0,14544.288280554496,0.0,14836.5,0.0
89250,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,23.0,1.0,5.0,50.0,20.0,1.30101017030601e+18,17.0,60.0,24.84,0.5,5.0,5703.6,5709.0,5703.6,0.0
89251,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,24.0,1.0,5.0,50.0,20.0,1.3010101703060104e+18,17.0,60.0,24.84,5.0,30.0,32084.3,32084.3,32084.3,0.0
89252,13.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,24.0,1.0,5.0,1.0,20.0,1.3010101703060104e+18,17.0,60.0,24.84,1.0,5.0,14544.288280554496,0.0,14836.5,0.0
89254,13.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,99.0,99.0,5.0,1.0,20.0,1.3010101703060106e+18,17.0,60.0,24.84,6.0,50.0,14544.288280554496,0.0,14836.5,0.0
89255,13.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,5.0,50.0,20.0,1.3010101703060106e+18,17.0,60.0,24.84,2.0,20.0,21770.2,21770.2,21770.2,0.0
89256,13.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,13.0,1.0,5.0,50.0,20.0,1.30101017030811e+18,17.0,81.0,24.84,3.0,20.0,31319.6,31319.6,31319.6,0.0
89257,13.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,60.0,14.0,1.0,5.0,50.0,20.0,1.30101017030811e+18,17.0,81.0,24.84,1.0,5.0,5124.9,5124.9,5124.9,0.0
89258,13.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,14.0,1.0,5.0,50.0,20.0,1.3010101703081103e+18,17.0,81.0,24.84,1.0,5.0,4437.3,4437.3,4437.3,0.0
89259,13.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,50.0,14.0,1.0,5.0,50.0,20.0,1.3010101703081103e+18,17.0,81.0,24.84,4.0,20.0,18039.9,18039.9,18039.9,0.0
