,Region,Zone,District,Enumeration area,Head Sex,Holder Number,PARCEL,Field,part,Field Type,CROP,OWN TYPE,Packed under extension?,Used Irrigation?,Prevention for soil erosion?,Measure for Errosion,SEEDTYPE,DAMAGE,Damage measure,Damage type,Ferilizer,Double cropping?,Previous state of field,Percent share of mixed crops,Land Utilization,Farmers Association,Household Number,Enumeration area sample weight,Weight of Indigenous seed,Closure error,Area in Square meter,Production Of Condition in Kg
26875,3.0,4.0,2.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,100.0,1.0,37.0,41.0,533.83,7.8,89.0,185.45,22.996
26876,3.0,4.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,100.0,1.0,37.0,41.0,533.83,39.72,267.0,942.31,116.846
26877,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,47.0,533.83,7.6,18.0,403.70000000000005,50.059
26878,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,47.0,533.83,15.6,107.0,652.43,80.901
26879,3.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,47.0,533.83,23.4,54.0,1675.61,207.776
26880,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,20.4,137.0,1886.33,233.90499999999997
26881,3.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,11.7,62.0,561.0799999999999,69.574
26882,3.0,4.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,11.7,204.0,1901.87,235.832
26883,3.0,4.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,12.0,150.0,194.49999999999997,24.118000000000002
26884,3.0,4.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,37.0,59.0,533.83,22.4,128.0,1562.82,193.79000000000002
26885,3.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,7.8,486.0,1152.59,142.921
26886,3.0,4.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,2.34,74.0,200.95999999999998,24.918999999999997
26887,3.0,4.0,2.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,3.51,133.0,175.64,21.779
26888,3.0,4.0,2.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,20.0,89.0,2210.16,274.05999999999995
26891,3.0,4.0,2.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,37.0,59.0,533.83,21.4,62.0,511.36,63.409000000000006
26892,3.0,4.0,2.0,1.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,11.7,209.0,1020.07,126.48899999999999
26893,3.0,4.0,2.0,1.0,1.0,1.0,21.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,10.75,70.0,850.5500000000001,105.46799999999999
26894,3.0,4.0,2.0,1.0,1.0,1.0,21.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,7.8,7.0,774.36,96.021
26896,3.0,4.0,2.0,1.0,1.0,1.0,26.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,11.7,64.0,566.71,70.272
26897,3.0,4.0,2.0,1.0,1.0,1.0,28.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,7.8,219.0,323.26,40.083999999999996
26898,3.0,4.0,2.0,1.0,1.0,1.0,30.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,59.0,533.83,23.4,128.8621416737788,747.0300000000001,92.63199999999999
26900,3.0,4.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,37.0,90.0,533.83,11.7,61.0,1180.1499999999999,146.339
26901,3.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,90.0,533.83,7.8,268.0,756.72,93.833
26902,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,37.0,96.0,533.83,4.35,69.0,501.73,62.214999999999996
26903,3.0,4.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,96.0,533.83,3.9,34.0,471.28999999999996,58.440000000000005
26906,3.0,4.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,96.0,533.83,7.8,128.8621416737788,747.0300000000001,92.63199999999999
26907,3.0,4.0,2.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,96.0,533.83,5.2,128.8621416737788,747.0300000000001,92.63199999999999
26909,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,126.0,533.83,11.7,284.0,822.59,102.001
26910,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,126.0,533.83,3.9,40.0,172.9,21.44
26911,3.0,4.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,126.0,533.83,50.4,20.0,1975.5700000000002,244.971
26912,3.0,4.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,126.0,533.83,23.4,214.0,1077.43,133.601
26913,3.0,4.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,126.0,533.83,15.6,128.8621416737788,747.0300000000001,92.63199999999999
26914,3.0,4.0,2.0,1.0,1.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,126.0,533.83,1.17,128.8621416737788,747.0300000000001,92.63199999999999
26915,3.0,4.0,2.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,126.0,533.83,22.4,128.8621416737788,747.0300000000001,92.63199999999999
26916,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,132.0,533.83,15.6,142.0,1138.68,141.196
26917,3.0,4.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,132.0,533.83,2.34,71.0,747.0300000000001,92.63199999999999
26918,3.0,4.0,2.0,1.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,132.0,533.83,3.11,72.0,457.93,56.78300000000001
26919,3.0,4.0,2.0,1.0,1.0,1.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,132.0,533.83,2.1,288.0,420.91999999999996,52.19400000000001
26921,3.0,4.0,2.0,1.0,1.0,1.0,12.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,132.0,533.83,15.6,40.0,1029.1,127.60799999999999
26922,3.0,4.0,2.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,37.0,132.0,533.83,12.509210509400612,128.8621416737788,747.0300000000001,92.63199999999999
26923,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,138.0,533.83,15.6,98.0,1995.5800000000002,247.452
26929,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,100.0,1.0,37.0,150.0,533.83,3.9,150.0,462.07,57.297
26932,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,156.0,533.83,10.53,327.0,935.71,116.02799999999999
26934,3.0,4.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,156.0,533.83,7.02,42.0,637.73,79.079
26936,3.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,156.0,533.83,0.006,29.0,564.54,70.003
26937,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,162.0,533.83,7.8,228.0,697.2399999999999,86.45799999999998
26938,3.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,162.0,533.83,11.7,225.0,948.9200000000001,117.666
26939,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,168.0,533.83,2.34,179.0,294.29,36.492000000000004
26941,3.0,4.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,168.0,533.83,1.17,87.0,133.34,16.534
26942,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,1.0,37.0,168.0,533.83,3.51,463.0,115.09,14.271
26943,3.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,168.0,533.83,7.02,162.0,496.83,61.607
26946,3.0,4.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,168.0,533.83,11.18,280.0,319.63,39.634
26947,3.0,4.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,168.0,533.83,7.3,83.0,585.6999999999999,72.627
26948,3.0,4.0,2.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,168.0,533.83,7.8,33.0,640.98,79.482
26949,3.0,4.0,2.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,168.0,533.83,5.96,95.0,650.87,80.708
26950,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,174.0,533.83,2.6,130.0,116.48,14.443999999999999
26951,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,174.0,533.83,5.85,137.0,802.6999999999999,99.535
26952,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,174.0,533.83,1.3,135.0,140.84,17.464
26954,3.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,174.0,533.83,15.6,219.0,849.92,105.39
26955,3.0,4.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,174.0,533.83,7.8,80.0,945.73,117.27099999999999
26956,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,180.0,533.83,19.11,140.0,1771.18,219.62599999999998
26957,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,180.0,533.83,7.8,123.0,911.02,112.966
26959,3.0,4.0,2.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,180.0,533.83,1.17,57.0,201.95999999999998,25.043000000000003
26960,3.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,180.0,533.83,11.31,156.0,1428.9399999999998,177.18900000000002
26961,3.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,180.0,533.83,1.17,282.0,238.98,29.634
26962,3.0,4.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,180.0,533.83,3.38,139.0,579.9300000000001,71.91099999999999
27025,3.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,40.0,1.0,2.0,131.0,501.23,0.75,110.0,236.82000000000002,18.709
27028,3.0,4.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,2.0,139.0,501.23,1.2,178.0,236.82000000000002,18.709
27040,3.0,4.0,3.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,2.0,164.0,501.23,2.6,128.8621416737788,438.23,34.62
27066,3.0,4.0,3.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,4.0,530.17,0.9,432.0,130.91,21.337999999999997
27069,3.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,11.0,530.17,1.1,467.0,1889.0199999999998,307.90999999999997
27076,3.0,4.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,46.0,530.17,1.5,482.0,158.62,25.855
27093,3.0,4.0,3.0,4.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,75.0,530.17,1.1,380.0,328.76000000000005,53.587999999999994
27102,3.0,4.0,3.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,103.0,530.17,2.9,474.0,997.9300000000001,162.663
27126,3.0,4.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,187.0,530.17,2.1,281.0,2878.69,469.226
27132,3.0,4.0,3.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,194.0,530.17,1.1,493.0,997.9300000000001,162.663
27134,3.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,201.0,530.17,1.2,371.0,997.9300000000001,162.663
27152,3.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,20.0,597.52,0.91,257.0,233.23,20.058
27162,3.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,75.0,597.52,0.91,305.0,91.03,7.829
27163,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,80.0,597.52,4.55,447.0,452.67,38.93
27164,3.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,80.0,597.52,8.19,22.0,534.38,45.957
27165,3.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,95.0,597.52,14.56,93.0,486.08,41.803000000000004
27167,3.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,100.0,1.0,3.0,95.0,597.52,8.019,335.0,495.65,42.626
27168,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,105.0,597.52,9.1,230.0,892.14,76.72399999999999
27169,3.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,105.0,597.52,6.37,58.0,808.54,69.534
27170,3.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,105.0,597.52,5.46,128.8621416737788,674.4300000000001,58.00099999999999
27171,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,110.0,597.52,5.46,158.0,477.68,41.07999999999999
27172,3.0,4.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,110.0,597.52,7.28,201.0,592.27,50.934999999999995
27173,3.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,110.0,597.52,7.28,189.0,377.68,32.480000000000004
27175,3.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,110.0,597.52,19.11,164.0,850.16,73.114
27176,3.0,4.0,4.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,110.0,597.52,6.37,128.8621416737788,674.4300000000001,58.00099999999999
27177,3.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,115.0,597.52,5.046,250.0,217.60000000000002,18.714
27178,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,120.0,597.52,9.01,428.0,704.8599999999999,60.617999999999995
27179,3.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,120.0,597.52,13.065,328.0,98.99,8.513
27181,3.0,4.0,4.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,120.0,597.52,11.083,336.0,1729.88,148.77
27182,3.0,4.0,4.0,4.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,120.0,597.52,9.01,19.0,417.48,35.903
27183,3.0,4.0,4.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,120.0,597.52,7.028,367.0,328.71999999999997,28.27
27184,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,125.0,597.52,12.74,15.0,795.2900000000001,68.39500000000001
27186,3.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,125.0,597.52,25.48,156.0,2770.36,238.25099999999998
27187,3.0,4.0,4.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,125.0,597.52,6.37,126.0,224.99,19.349
27189,3.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,40.0,1.0,3.0,135.0,597.52,2.073,498.0,674.4300000000001,58.00099999999999
27191,3.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,140.0,597.52,38.022,148.0,2559.36,220.105
