,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Extenstion Program,Irrigation used?,Is the Soil Erosion,Measures taken to prevent Soil Erosion,SEED TYPE,Is there Damage?,Measure taken to prevent damage,Damage measure taken type,Fertilizer Used?,Fertilizer Type,How many times do you produce crops,What was the field used for?,APERCENT,Household Id,Sampling Weight,Weight of non-improved seed,"If Chemical Fertilizer,Quantity in KG",CERROR,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
11287,1.0,5.0,2.0,8.0,5.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,112.0,161.93,6.08,0.0,1.5925029324190205,2077.39,587.901,0.0
11289,1.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,124.0,161.93,4.56,0.0,4.27,1211.22,342.77500000000003,0.0
11292,1.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,130.0,161.93,3.04,0.0,4.28,1279.1299999999999,361.99399999999997,0.0
11293,1.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,130.0,161.93,3.8,0.0,3.37,700.82,198.33200000000002,0.0
11296,1.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,142.0,161.93,9.88,0.0,4.69,3042.5400000000004,861.0389999999999,0.0
11298,1.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,142.0,161.93,3.8,0.0,0.61,963.9300000000001,272.79200000000003,0.0
11299,1.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,8.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,142.0,161.93,3.04,0.0,0.58,781.49,221.16199999999998,0.0
11301,1.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,148.0,161.93,7.6,0.0,3.33,3123.77,884.027,0.0
11305,1.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,160.0,161.93,11.4,0.0,2.34,4692.41,1327.952,0.0
11306,1.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,160.0,161.93,6.08,0.0,2.84,1680.11,475.471,0.0
11309,1.0,5.0,2.0,8.0,5.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,166.0,161.93,12.16,0.0,3.71,2920.57,826.521,0.0
11311,1.0,5.0,2.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,166.0,161.93,6.08,0.0,2.73,1307.32,369.97200000000004,0.0
11314,1.0,5.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,7.0,175.2,24.0,0.0,1.5925029324190205,2424.1,528.454,0.0
11317,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,28.0,175.2,16.2,0.0,0.57,5274.410000000001,1149.821,0.0
11320,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,42.0,175.2,5.06,0.0,2.47,1707.32,372.196,0.0
11321,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,50.0,175.2,3.75,0.0,2.05,739.22,161.15,0.0
11323,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,64.0,175.2,7.5,0.0,0.12,1455.8799999999999,317.382,0.0
11324,1.0,5.0,2.0,10.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,64.0,175.2,12.95,0.0,1.5925029324190205,2424.1,528.454,0.0
11325,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,71.0,175.2,2.6,0.0,2.79,5095.52,1110.823,0.0
11326,1.0,5.0,2.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,71.0,175.2,8.85,0.0,1.5925029324190205,2424.1,528.454,0.0
11327,1.0,5.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,100.0,85.0,175.2,4.0,0.0,0.91,1245.59,271.53900000000004,0.0
11329,1.0,5.0,2.0,10.0,1.0,2.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,85.0,175.2,6.25,0.0,1.01,1967.42,428.898,0.0
11331,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,106.0,175.2,10.02,0.0,1.63,4825.92,1052.051,0.0
11332,1.0,5.0,2.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,106.0,175.2,26.75,0.0,1.5925029324190205,2424.1,528.454,0.0
11334,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,134.0,175.2,12.89,0.0,1.5925029324190205,2424.1,528.454,0.0
11335,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,134.0,175.2,20.5,0.0,1.5925029324190205,2424.1,528.454,0.0
11336,1.0,5.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,148.0,175.2,22.06,0.0,1.5925029324190205,2424.1,528.454,0.0
11338,1.0,5.0,2.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,155.0,175.2,16.02,0.0,1.5925029324190205,2424.1,528.454,0.0
11341,1.0,5.0,2.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,169.0,175.2,2.25,0.0,1.6,84.58,18.438000000000002,0.0
11342,1.0,5.0,2.0,10.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,169.0,175.2,6.5,0.0,1.54,1819.6699999999998,396.688,0.0
11343,1.0,5.0,2.0,10.0,1.0,2.0,1.0,1.0,6.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,169.0,175.2,3.5,0.0,1.12,396.38,86.41099999999999,0.0
11344,1.0,5.0,2.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,176.0,175.2,12.45,0.0,1.5925029324190205,2424.1,528.454,0.0
11345,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,190.0,175.2,12.5,0.0,3.44,3835.8199999999997,836.2090000000001,0.0
11346,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,190.0,175.2,5.75,0.0,0.65,2712.46,591.3159999999999,0.0
11347,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,190.0,175.2,5.25,0.0,4.13,2180.94,475.44500000000005,0.0
11351,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,197.0,175.2,4.5,0.0,2.72,1612.5500000000002,351.536,0.0
11353,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,9.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,197.0,175.2,6.7,0.0,1.82,718.67,156.67,0.0
11354,1.0,5.0,2.0,10.0,1.0,1.0,1.0,1.0,11.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,197.0,175.2,7.0,0.0,2.46,569.55,124.16199999999999,0.0
11355,1.0,5.0,2.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,211.0,175.2,2.7,0.0,4.69,1629.17,355.159,0.0
11356,1.0,5.0,2.0,10.0,1.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,211.0,175.2,2.95,0.0,1.5925029324190205,2424.1,528.454,0.0
11358,1.0,5.0,2.0,11.0,4.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,3.0,141.96,4.56,0.0,1.49,2846.59,782.812,0.0
11360,1.0,5.0,2.0,11.0,4.0,2.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,11.0,141.96,7.6,0.0,1.32,5111.71,1405.72,0.0
11366,1.0,5.0,2.0,11.0,4.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,47.0,141.96,5.32,0.0,0.54,3279.98,901.995,0.0
11370,1.0,5.0,2.0,11.0,4.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,71.0,141.96,6.08,0.0,1.35,3816.51,1049.54,0.0
11372,1.0,5.0,2.0,11.0,4.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,75.0,141.96,4.56,0.0,2.55,4297.61,1181.8429999999998,0.0
11378,1.0,5.0,2.0,11.0,4.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,107.0,141.96,3.04,0.0,0.41,1589.77,437.18699999999995,0.0
11380,1.0,5.0,2.0,11.0,4.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,111.0,141.96,1.52,0.0,1.62,794.3100000000001,218.43499999999997,0.0
11383,1.0,5.0,2.0,11.0,4.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,119.0,141.96,4.56,0.0,1.24,4107.65,1129.604,0.0
11387,1.0,5.0,2.0,12.0,4.0,1.0,1.0,1.0,2.0,2.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,67.0,24.0,183.28,3.11,0.0,1.38,756.64,136.952,0.0
11389,1.0,5.0,2.0,12.0,4.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,38.0,183.28,2.28,0.0,0.09,1028.2,186.10399999999998,0.0
11392,1.0,5.0,2.0,12.0,4.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,59.0,183.28,1.14,0.0,3.26,156.89999999999998,28.399,0.0
11394,1.0,5.0,2.0,12.0,4.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,80.0,183.28,9.12,0.0,1.44,3036.06,549.5269999999999,0.0
11395,1.0,5.0,2.0,12.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,80.0,183.28,9.88,0.0,1.41,1237.74,224.031,0.0
11397,1.0,5.0,2.0,12.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,87.0,183.28,19.0,0.0,1.44,1786.8899999999999,323.427,0.0
11400,1.0,5.0,2.0,12.0,4.0,1.0,1.0,1.0,5.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,108.0,183.28,5.25,0.0,3.44,3882.35,702.705,0.0
11402,1.0,5.0,2.0,12.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,108.0,183.28,10.08,0.0,1.16,4937.349999999999,893.6600000000001,0.0
11405,1.0,5.0,2.0,12.0,4.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,129.0,183.28,8.74,0.0,0.75,4692.99,849.431,0.0
11406,1.0,5.0,2.0,12.0,4.0,1.0,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,129.0,183.28,7.6,0.0,3.55,2830.2500000000005,512.275,0.0
11410,1.0,5.0,2.0,12.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,164.0,183.28,9.12,0.0,0.29,2706.58,489.89099999999996,0.0
11412,1.0,5.0,2.0,12.0,4.0,1.0,1.0,1.0,3.0,1.0,6.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,171.0,183.28,11.4,0.0,2.41,2621.78,474.54200000000003,0.0
11414,1.0,5.0,2.0,12.0,4.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,185.0,183.28,5.32,0.0,2.41,1591.72,288.101,0.0
11417,1.0,5.0,2.0,12.0,4.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,206.0,183.28,9.88,0.0,1.09,3408.6,616.957,0.0
11419,1.0,5.0,2.0,14.0,3.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,10.0,1.0,190.04,0.76,0.0,0.77,215.13,55.288000000000004,0.0
11421,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,11.0,190.04,5.32,0.0,3.92,1152.97,296.313,0.0
11422,1.0,5.0,2.0,14.0,3.0,1.0,1.0,4.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,11.0,190.04,18.24,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11425,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,10.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,16.0,190.04,1.52,0.0,2.25,637.34,163.79600000000002,0.0
11426,1.0,5.0,2.0,14.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,16.0,190.04,22.8,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11429,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,31.0,190.04,0.38,0.0,1.54,133.39000000000001,34.281,0.0
11430,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,31.0,190.04,7.6,0.0,1.61,4870.3099999999995,1251.67,0.0
11432,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,41.0,190.04,0.71,0.0,2.15,545.51,140.196,0.0
11434,1.0,5.0,2.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,41.0,190.04,34.96,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11436,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,46.0,190.04,9.12,0.0,2.34,3737.41,960.514,0.0
11437,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,8.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,46.0,190.04,9.12,0.0,2.24,2013.0300000000002,517.349,0.0
11440,1.0,5.0,2.0,14.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,46.0,190.04,12.16,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11442,1.0,5.0,2.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,56.0,190.04,5.32,0.0,0.62,902.58,231.96300000000002,0.0
11444,1.0,5.0,2.0,14.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,61.0,190.04,15.2,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11446,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,67.0,71.0,190.04,7.6,0.0,1.09,2263.6600000000003,581.761,0.0
11447,1.0,5.0,2.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,71.0,190.04,9.12,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11449,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,76.0,190.04,1.26,0.0,2.64,669.15,171.97199999999998,0.0
11450,1.0,5.0,2.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,76.0,190.04,3.44,0.0,0.29,1177.55,302.63,0.0
11451,1.0,5.0,2.0,14.0,3.0,1.0,1.0,3.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,76.0,190.04,11.4,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11453,1.0,5.0,2.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,86.0,190.04,4.62,0.0,1.3,4237.82,1089.1200000000001,0.0
11454,1.0,5.0,2.0,14.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,86.0,190.04,9.12,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11456,1.0,5.0,2.0,14.0,3.0,2.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,91.0,190.04,2.34,0.0,0.93,1559.72,400.84800000000007,0.0
11457,1.0,5.0,2.0,14.0,3.0,2.0,1.0,2.0,2.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,91.0,190.04,16.72,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11459,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,101.0,190.04,9.12,0.0,0.95,2401.93,617.2959999999999,0.0
11461,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,50.0,106.0,190.04,4.56,0.0,1.71,1888.51,485.347,0.0
11462,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,106.0,190.04,4.66,0.0,0.43,1149.54,295.432,0.0
11463,1.0,5.0,2.0,14.0,3.0,1.0,1.0,2.0,2.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,106.0,190.04,2.17,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11465,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,50.0,116.0,190.04,2.1,0.0,1.11,448.31,115.21599999999998,0.0
11467,1.0,5.0,2.0,14.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,116.0,190.04,7.6,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11469,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,131.0,190.04,1.68,0.0,2.64,269.15000000000003,69.172,0.0
11470,1.0,5.0,2.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,131.0,190.04,7.6,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11472,1.0,5.0,2.0,14.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,136.0,190.04,3.04,0.0,0.5,2313.83,594.6540000000001,0.0
11473,1.0,5.0,2.0,14.0,3.0,1.0,1.0,3.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,136.0,190.04,7.6,0.0,1.5925029324190205,1764.84,453.56399999999996,0.0
11474,1.0,5.0,2.0,14.0,3.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,100.0,146.0,190.04,1.52,0.0,0.27,510.86,131.291,0.0
11475,1.0,5.0,2.0,17.0,5.0,1.0,1.0,1.0,4.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,2.0,190.86,10.8,0.0,1.5925029324190205,2073.5,452.02299999999997,0.0
11476,1.0,5.0,2.0,17.0,5.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,2.0,190.86,8.64,0.0,1.5925029324190205,2073.5,452.02299999999997,0.0
