,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
46462,4.0,6.0,7.0,2.0,1.0,3.0,2.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,19.0,2.0,1.0,50.0,80.0,4.060700602146103e+17,6.0,146.0,237.78,1.0,10.0,1467.2,1467.2,1467.2,0.0
46463,4.0,6.0,7.0,2.0,1.0,3.0,3.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,19.0,2.0,1.0,50.0,80.0,4.060700602146103e+17,6.0,146.0,237.78,2.0,15.0,1688.1,1688.1,1688.1,0.0
46468,4.0,6.0,7.0,2.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,12.0,2.0,7.0,50.0,50.0,4.060700602159102e+17,6.0,159.0,237.78,10.0,5.0,12456.4,12456.4,12456.41,0.0
46470,4.0,6.0,7.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,7.0,50.0,50.0,4.060702302004101e+17,23.0,4.0,261.46,20.0,20.0,27165.4,27165.4,27165.41,0.0
46473,4.0,6.0,7.0,2.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,7.0,50.0,50.0,4.060702302004105e+17,23.0,4.0,261.46,12.0,20.0,15581.1,15581.1,15581.11,0.0
46479,4.0,6.0,7.0,2.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,7.0,50.0,50.0,4.060702302024106e+17,23.0,24.0,261.46,10.0,5.0,12265.5,12265.5,12265.51,0.0
46480,4.0,6.0,7.0,2.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,7.0,50.0,50.0,4.060702302043101e+17,23.0,43.0,261.46,10.0,10.0,12102.7,12102.7,12102.71,0.0
46489,4.0,6.0,7.0,2.0,1.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,27.0,1.0,7.0,50.0,50.0,4.060702302088113e+17,23.0,88.0,261.46,30.0,7.5,17108.0,17108.0,17108.01,0.0
46492,4.0,6.0,7.0,2.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,28.0,1.0,11.0,50.0,10.0,4.060702302097102e+17,23.0,97.0,261.46,25.0,15.0,19608.0,19608.0,19608.04,0.0
46494,4.0,6.0,7.0,2.0,1.0,7.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,29.0,1.0,11.0,50.0,10.0,4.060702302097107e+17,23.0,97.0,261.46,15.0,2.5,17368.6,17368.6,17368.64,0.0
46499,4.0,6.0,7.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,30.0,1.0,11.0,50.0,50.0,4.060702302115102e+17,23.0,115.0,261.46,20.0,5.0,17420.3,17782.7,17420.31,0.0
46501,4.0,6.0,7.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,2.0,2.0,7.0,50.0,10.0,4.060702302160101e+17,23.0,160.0,261.46,20.0,10.0,17600.1,17600.1,17600.14,0.0
46502,4.0,6.0,7.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,7.0,50.0,10.0,4.060702302160102e+17,23.0,160.0,261.46,17.0,10.0,20448.0,20453.8,20448.04,0.0
46504,4.0,6.0,7.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,2.0,2.0,7.0,50.0,10.0,4.0607023021601043e+17,23.0,160.0,261.46,25.0,10.0,19084.3,19084.3,19084.34,0.0
46508,4.0,6.0,7.0,2.0,1.0,10.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,7.0,50.0,10.0,4.06070230216011e+17,23.0,160.0,261.46,30.0,10.0,23479.0,23479.0,23479.04,0.0
46512,4.0,6.0,7.0,2.0,1.0,15.0,2.0,1.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,4.0,2.0,7.0,50.0,10.0,4.060702302160115e+17,23.0,160.0,261.46,15.0,5.0,6884.4,6884.4,6884.44,0.0
46513,4.0,6.0,7.0,2.0,1.0,15.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,4.0,2.0,7.0,50.0,10.0,4.060702302160115e+17,23.0,160.0,261.46,10.0,5.0,5338.8,5338.8,5338.84,0.0
46514,4.0,6.0,7.0,2.0,1.0,19.0,2.0,1.0,8.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,99.0,99.0,7.0,1.0,10.0,4.060702302160119e+17,23.0,160.0,261.46,30.0,10.0,14544.288280554496,0.0,16843.94,0.0
46519,4.0,6.0,7.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,6.0,2.0,11.0,50.0,50.0,4.060702302207101e+17,23.0,207.0,261.46,10.0,2.5,8076.8,8076.8,8076.81,0.0
46521,4.0,6.0,7.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,7.0,2.0,11.0,50.0,50.0,4.060702302207103e+17,23.0,207.0,261.46,15.0,2.5,13363.2,13363.2,13363.21,0.0
46524,4.0,6.0,7.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,8.0,2.0,11.0,50.0,10.0,4.060702302225103e+17,23.0,225.0,261.46,15.0,10.0,17804.0,17804.0,17804.04,0.0
46527,4.0,6.0,8.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,100.0,3.0,2.0,7.0,50.0,50.0,4.060801101001104e+17,11.0,1.0,277.01,15.0,10.0,17326.2,17326.2,17326.21,0.0
46528,4.0,6.0,8.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,100.0,3.0,2.0,7.0,50.0,50.0,4.060801101001105e+17,11.0,1.0,277.01,40.0,20.0,40323.0,40323.0,40323.01,0.0
46529,4.0,6.0,8.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,7.0,50.0,50.0,4.060801101022104e+17,11.0,22.0,277.01,10.0,2.5,8548.1,8548.1,8548.11,0.0
46532,4.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,50.0,4.060801101056102e+17,11.0,56.0,277.01,10.0,5.0,13903.5,13903.5,13903.51,0.0
46534,4.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,50.0,4.060801101076102e+17,11.0,76.0,277.01,30.0,15.0,25032.7,25032.7,25032.71,0.0
46535,4.0,6.0,8.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,50.0,4.0608011010761043e+17,11.0,76.0,277.01,20.0,5.0,16080.2,16090.6,16080.21,0.0
46536,4.0,6.0,8.0,1.0,1.0,6.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,5.0,2.0,7.0,50.0,50.0,4.060801101076106e+17,11.0,76.0,277.01,40.0,20.0,38274.0,38274.0,38274.01,0.0
46537,4.0,6.0,8.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,10.0,2.0,7.0,50.0,50.0,4.060801101076107e+17,11.0,76.0,277.01,40.0,20.0,39586.9,39586.9,39586.91,0.0
46538,4.0,6.0,8.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,5.0,2.0,7.0,50.0,50.0,4.060801101076108e+17,11.0,76.0,277.01,40.0,15.0,33147.6,33147.6,33147.61,0.0
46540,4.0,6.0,8.0,1.0,1.0,11.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,6.0,2.0,7.0,50.0,50.0,4.060801101076111e+17,11.0,76.0,277.01,15.0,5.0,9306.1,9306.1,9306.11,0.0
46542,4.0,6.0,8.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,10.0,2.0,7.0,50.0,50.0,4.060801101098102e+17,11.0,98.0,277.01,16.0,5.0,13418.0,13418.0,13418.01,0.0
46545,4.0,6.0,8.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,6.0,2.0,7.0,50.0,50.0,4.060801101131104e+17,11.0,131.0,277.01,50.0,20.0,19777.5,19777.5,19777.51,0.0
46546,4.0,6.0,8.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,12.0,2.0,7.0,50.0,50.0,4.060801101151104e+17,11.0,151.0,277.01,30.0,20.0,30203.8,30203.8,30203.81,0.0
46547,4.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,6.0,2.0,7.0,50.0,50.0,4.060801101163103e+17,11.0,163.0,277.01,25.0,10.0,14673.2,14673.2,14673.21,0.0
46551,4.0,6.0,8.0,1.0,1.0,7.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,100.0,14.0,2.0,7.0,50.0,50.0,4.060801101163107e+17,11.0,163.0,277.01,35.0,20.0,25417.2,25417.2,25417.21,0.0
46552,4.0,6.0,8.0,1.0,1.0,8.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,100.0,14.0,2.0,7.0,50.0,50.0,4.060801101163108e+17,11.0,163.0,277.01,40.0,25.0,24659.0,24659.0,24659.01,0.0
46553,4.0,6.0,8.0,1.0,1.0,12.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,100.0,14.0,2.0,7.0,50.0,50.0,4.0608011011631123e+17,11.0,163.0,277.01,45.0,30.0,21834.4,21834.4,21834.41,0.0
46554,4.0,6.0,8.0,1.0,1.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,7.0,2.0,7.0,50.0,50.0,4.060801101163113e+17,11.0,163.0,277.01,30.0,20.0,26172.3,26172.3,26172.31,0.0
46555,4.0,6.0,8.0,1.0,1.0,14.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,23.0,2.0,7.0,50.0,50.0,4.060801101163114e+17,11.0,163.0,277.01,15.0,10.0,21302.5,21302.5,21302.51,0.0
46557,4.0,6.0,8.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,11.0,2.0,7.0,50.0,50.0,4.060801101183101e+17,11.0,183.0,277.01,15.0,10.0,21019.8,21019.8,21019.81,0.0
46560,4.0,6.0,8.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,12.0,2.0,7.0,50.0,50.0,4.060801101183105e+17,11.0,183.0,277.01,20.0,10.0,27635.8,27724.7,27635.81,0.0
46561,4.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,7.0,2.0,7.0,50.0,50.0,4.060801101203102e+17,11.0,203.0,277.01,70.0,20.0,19814.9,19814.9,19814.91,0.0
46563,4.0,6.0,8.0,1.0,1.0,1.0,3.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,23.0,1.0,7.0,50.0,50.0,4.060801101213101e+17,11.0,213.0,277.01,2.5,2.5,2655.0,2655.0,2655.01,0.0
46564,4.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,11.0,2.0,7.0,50.0,50.0,4.060801101213102e+17,11.0,213.0,277.01,10.0,10.0,15060.3,15060.3,15060.31,0.0
46566,4.0,6.0,8.0,1.0,1.0,2.0,3.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,100.0,8.0,2.0,7.0,50.0,50.0,4.060801101234102e+17,11.0,234.0,277.01,36.0,15.0,22011.6,22011.6,22011.61,0.0
46568,4.0,6.0,8.0,1.0,1.0,2.0,5.0,3.0,8.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,20.0,8.0,2.0,7.0,50.0,80.0,4.060801101234102e+17,11.0,234.0,277.01,0.5,2.5,2002.4,2002.4,2002.4,0.0
46569,4.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,100.0,8.0,2.0,7.0,50.0,50.0,4.060801101234103e+17,11.0,234.0,277.01,40.0,20.0,26513.7,26513.7,26513.71,0.0
46570,4.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,14.0,2.0,7.0,50.0,50.0,4.060801101255103e+17,11.0,255.0,277.01,45.0,15.0,35513.7,35513.7,35513.71,0.0
46574,4.0,6.0,8.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,29.0,1.0,7.0,50.0,50.0,4.060803001004101e+17,30.0,4.0,273.66,15.0,5.0,7404.4,7404.4,7404.41,0.0
46575,4.0,6.0,8.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,30.0,1.0,1.0,50.0,50.0,4.060803001022101e+17,30.0,22.0,273.66,3.0,20.0,2793.3,2793.3,2793.31,0.0
46577,4.0,6.0,8.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,1.0,2.0,7.0,50.0,50.0,4.060803001022102e+17,30.0,22.0,273.66,28.0,10.0,14758.8,14758.8,14758.81,0.0
46581,4.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,7.0,50.0,50.0,4.060803001050103e+17,30.0,50.0,273.66,60.0,25.0,24160.0,24164.9,24160.01,0.0
46582,4.0,6.0,8.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,25.0,1.0,7.0,50.0,50.0,4.060803001072102e+17,30.0,72.0,273.66,35.0,20.0,22013.5,22013.5,22013.51,0.0
46584,4.0,6.0,8.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,7.0,50.0,50.0,4.060803001072103e+17,30.0,72.0,273.66,58.0,30.0,48061.3,48061.3,48061.31,0.0
46615,4.0,6.0,8.0,1.0,1.0,3.0,2.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,21.0,2.0,7.0,50.0,50.0,4.060803001187103e+17,30.0,187.0,273.66,15.0,20.0,18781.1,18781.1,18781.11,0.0
46626,4.0,6.0,8.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,28.0,2.0,7.0,50.0,50.0,4.060803001232105e+17,30.0,232.0,273.66,10.0,5.0,4726.1,4726.1,4726.11,0.0
46635,4.0,6.0,8.0,1.0,1.0,6.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,7.0,50.0,80.0,4.060805101011106e+17,51.0,11.0,319.61,4.0,2.5,4197.3,4197.3,4197.3,0.0
46641,4.0,6.0,8.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,6.0,2.0,7.0,50.0,80.0,4.060805101021103e+17,51.0,21.0,319.61,5.0,2.5,6853.7,6853.7,6853.7,0.0
46651,4.0,6.0,8.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,14.0,2.0,7.0,50.0,50.0,4.060805101036105e+17,51.0,36.0,319.61,12.0,20.0,34141.8,34141.8,34141.81,0.0
46654,4.0,6.0,8.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,100.0,17.0,2.0,7.0,50.0,50.0,4.060805101046102e+17,51.0,46.0,319.61,4.25,10.0,11386.1,11386.1,11386.11,0.0
46661,4.0,6.0,8.0,1.0,1.0,1.0,12.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,22.0,2.0,7.0,50.0,50.0,4.0608051010511014e+17,51.0,51.0,319.61,2.5,1.2,5126.9,5126.9,5126.91,0.0
46668,4.0,6.0,8.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,100.0,29.0,2.0,7.0,50.0,90.0,4.060805101061104e+17,51.0,61.0,319.61,4.5,12.5,11657.4,11657.4,11657.49,0.0
46682,4.0,6.0,8.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,70.0,10.0,3.0,7.0,50.0,50.0,4.060805101076108e+17,51.0,76.0,319.61,4.0,2.5,3255.7,3256.3,3255.71,0.0
46688,4.0,6.0,8.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,80.0,15.0,3.0,1.0,50.0,80.0,4.060805101086203e+17,51.0,86.0,319.61,2.0,10.0,2057.4,2057.4,2057.4,0.0
46715,4.0,6.0,10.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,100.0,2.0,2.0,7.0,50.0,50.0,4.061002402013103e+17,24.0,13.0,151.2,30.0,10.0,27086.9,27086.9,27086.91,0.0
46724,4.0,6.0,10.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,100.0,4.0,2.0,7.0,50.0,50.0,4.061002402029104e+17,24.0,29.0,151.2,15.1,10.0,21755.3,21755.3,21755.31,0.0
46732,4.0,6.0,10.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,100.0,7.0,2.0,7.0,50.0,50.0,4.061002402055104e+17,24.0,55.0,151.2,48.0,20.0,52792.5,52792.5,52792.51,0.0
46734,4.0,6.0,10.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,7.0,2.0,7.0,50.0,80.0,4.061002402065102e+17,24.0,65.0,151.2,12.0,2.5,8235.8,8235.8,8235.8,0.0
46754,4.0,6.0,10.0,2.0,1.0,2.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,100.0,14.0,2.0,7.0,50.0,80.0,4.061002402101102e+17,24.0,101.0,151.2,6.0,5.0,8507.8,8507.8,8507.8,0.0
46755,4.0,6.0,10.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,14.0,2.0,7.0,50.0,80.0,4.061002402101103e+17,24.0,101.0,151.2,30.0,10.0,25911.7,25911.7,25911.7,0.0
46762,4.0,6.0,10.0,2.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,6.0,100.0,16.0,2.0,7.0,50.0,80.0,4.061002402106104e+17,24.0,106.0,151.2,6.0,45.0,12975.3,12975.3,12975.3,0.0
46776,4.0,6.0,10.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,21.0,1.0,7.0,50.0,80.0,4.061004801026101e+17,48.0,26.0,263.2,2.75,1.2,4292.2,4292.2,4292.2,0.0
46781,4.0,6.0,10.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,22.0,1.0,7.0,50.0,40.0,4.061004801047102e+17,48.0,47.0,263.2,25.0,10.0,12376.5,12376.5,12376.5,0.0
46787,4.0,6.0,10.0,1.0,1.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,7.0,100.0,99.0,99.0,4.0,1.0,40.0,4.061004801081105e+17,48.0,81.0,263.2,24.0,10.0,14544.288280554496,0.0,24293.9,0.0
46788,4.0,6.0,10.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,7.0,50.0,40.0,4.061004801100101e+17,48.0,100.0,263.2,6.0,2.5,4368.6,4368.6,4368.6,0.0
46796,4.0,6.0,10.0,1.0,1.0,1.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,29.0,1.0,7.0,50.0,40.0,4.061004801131101e+17,48.0,131.0,263.2,20.0,5.0,8957.7,8957.7,8957.7,0.0
46810,4.0,6.0,10.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,2.0,7.0,50.0,40.0,4.061004801177106e+17,48.0,177.0,263.2,40.0,25.0,32817.0,32817.0,32817.0,0.0
46835,4.0,6.0,10.0,2.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,29.0,1.0,3.0,50.0,10.0,4.061006802038102e+17,68.0,38.0,284.96,15.9,10.0,23807.6,23807.6,23807.64,0.0
46842,4.0,6.0,10.0,2.0,1.0,12.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,99.0,99.0,3.0,1.0,10.0,4.061006802038112e+17,68.0,38.0,284.96,29.68,20.0,14544.288280554496,0.0,24598.94,0.0
46845,4.0,6.0,10.0,2.0,1.0,13.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,99.0,99.0,3.0,1.0,10.0,4.061006802038113e+17,68.0,38.0,284.96,15.9,10.0,14544.288280554496,0.0,24598.94,0.0
46851,4.0,6.0,10.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,1.0,2.0,3.0,50.0,80.0,4.061006802047104e+17,68.0,47.0,284.96,25.44,15.0,20866.6,20866.6,20866.6,0.0
46857,4.0,6.0,10.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,18.0,2.0,3.0,50.0,10.0,4.061006802066104e+17,68.0,66.0,284.96,30.0,15.0,34423.1,34423.1,34423.14,0.0
46860,4.0,6.0,10.0,2.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,50.0,50.0,4.061006802085105e+17,68.0,85.0,284.96,15.9,5.0,14900.2,14900.2,14900.21,0.0
46862,4.0,6.0,10.0,2.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,50.0,90.0,4.061006802094102e+17,68.0,94.0,284.96,27.56,10.0,29230.2,29230.2,29230.29,0.0
46863,4.0,6.0,10.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,50.0,80.0,4.061006802094103e+17,68.0,94.0,284.96,20.67,10.0,16871.8,16871.8,16871.8,0.0
46864,4.0,6.0,10.0,2.0,1.0,5.0,2.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,2.0,2.0,3.0,50.0,80.0,4.061006802094105e+17,68.0,94.0,284.96,13.78,5.0,11303.5,11303.5,11303.5,0.0
46870,4.0,6.0,10.0,2.0,1.0,9.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,3.0,1.0,3.0,50.0,10.0,4.061006802114109e+17,68.0,114.0,284.96,33.92,20.0,31056.1,31056.1,31056.14,0.0
46878,4.0,6.0,10.0,2.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,24.0,1.0,3.0,50.0,80.0,4.061006802133202e+17,68.0,133.0,284.96,17.49,10.0,23653.6,23653.6,23653.6,0.0
46879,4.0,6.0,10.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,25.0,1.0,3.0,50.0,10.0,4.061006802142101e+17,68.0,142.0,284.96,51.94,20.0,32698.4,32698.4,32698.44,0.0
46895,4.0,6.0,10.0,2.0,1.0,4.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,4.0,2.0,3.0,50.0,80.0,4.061006802206104e+17,68.0,206.0,284.96,21.2,10.0,20885.5,20885.5,20885.5,0.0
46901,4.0,6.0,12.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,8.0,2.0,4.0,50.0,20.0,4.061202601001106e+17,26.0,1.0,300.61,18.72,10.0,17707.3,17707.3,17707.32,0.0
