,Region,Zone,District,Enumeration area,Head Sex,Holder Number,PARCEL,Field,part,Field Type,CROP,OWN TYPE,Packed under extension?,Used Irrigation?,Prevention for soil erosion?,Measure for Errosion,SEEDTYPE,DAMAGE,Damage measure,Damage type,Ferilizer,Double cropping?,Previous state of field,Percent share of mixed crops,Land Utilization,Farmers Association,Household Number,Enumeration area sample weight,Weight of Indigenous seed,Closure error,Area in Square meter,Production Of Condition in Kg
43593,3.0,8.0,6.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,108.0,126.19,1.0,221.0,782.8000000000001,86.89099999999999
43596,3.0,8.0,6.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,3.0,112.0,126.19,0.75,215.0,140.43,15.588
43601,3.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,113.0,126.19,8.25,95.0,4014.17,445.573
43606,3.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,118.0,126.19,3.0,228.0,1967.28,218.368
43610,3.0,8.0,6.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,128.0,126.19,6.0,128.8621416737788,1267.18,140.65699999999998
43617,3.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,3.0,138.0,126.19,10.0,85.0,3511.05,389.72700000000003
43624,3.0,8.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,6.0,153.62,40.5,12.0,3309.01,330.90099999999995
43629,3.0,8.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,24.0,153.62,4.05,56.0,399.78,39.977999999999994
43635,3.0,8.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,48.0,153.62,40.5,96.0,1703.74,170.37400000000002
43641,3.0,8.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,66.0,153.62,40.5,102.0,1732.19,173.219
43646,3.0,8.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,78.0,153.62,13.5,25.0,1325.78,132.578
43648,3.0,8.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,78.0,153.62,27.0,145.0,1714.86,171.486
43650,3.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,90.0,153.62,21.6,42.0,2402.46,240.246
43661,3.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,108.0,153.62,27.0,22.0,3315.9100000000003,331.591
43666,3.0,8.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,115.0,153.62,16.2,78.0,1920.4099999999999,192.041
43668,3.0,8.0,6.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,25.0,1.0,6.0,115.0,153.62,17.55,61.0,1215.77,121.577
43673,3.0,8.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,133.0,153.62,27.0,48.0,2584.98,258.498
43675,3.0,8.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,133.0,153.62,8.76,52.0,904.3,90.42999999999999
43684,3.0,8.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,6.0,145.0,153.62,6.75,8.0,604.82,60.48199999999999
43691,3.0,8.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,151.0,153.62,20.25,124.0,1931.56,193.156
43700,3.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,6.0,163.0,153.62,33.75,28.0,2048.75,204.875
43719,3.0,8.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,181.0,153.62,4.05,36.0,316.77,31.677
43720,3.0,8.0,6.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,6.0,181.0,153.62,1.35,37.0,166.88000000000002,16.688
43726,3.0,8.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,9.0,2.0,156.47,15.84,90.0,1664.97,219.77599999999998
43728,3.0,8.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,9.0,2.0,156.47,18.5,281.0,2656.3399999999997,350.63699999999994
43739,3.0,8.0,6.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,9.0,30.0,156.47,27.72,103.0,1381.28,182.329
43743,3.0,8.0,6.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,9.0,39.0,156.47,5.94,98.0,278.34000000000003,36.741
43745,3.0,8.0,6.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,9.0,39.0,156.47,11.88,82.0,978.12,129.112
43749,3.0,8.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,9.0,57.0,156.47,19.8,57.0,1359.58,179.465
43772,3.0,8.0,6.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,9.0,131.0,156.47,29.7,65.0,2211.32,291.894
43783,3.0,8.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,9.0,170.0,156.47,12.509210509400612,37.0,1743.49,230.14099999999996
43792,3.0,8.0,6.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,9.0,176.0,156.47,11.86,32.0,984.54,129.959
43795,3.0,8.0,6.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,9.0,176.0,156.47,12.509210509400612,78.0,3564.23,470.47800000000007
43799,3.0,8.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,9.0,179.0,156.47,49.4,75.0,3531.82,466.2
43802,3.0,8.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,9.0,179.0,156.47,59.4,128.8621416737788,1755.32,231.70200000000003
43805,3.0,8.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,9.0,187.0,156.47,25.74,118.0,1968.4099999999999,259.83
43806,3.0,8.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,9.0,187.0,156.47,12.509210509400612,345.0,1094.9,144.52700000000002
43812,3.0,8.0,6.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,9.0,203.0,156.47,19.8,62.0,1066.83,140.822
43823,3.0,8.0,6.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,11.0,4.0,149.63,32.64,118.0,1727.7,240.15
43825,3.0,8.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,11.0,4.0,149.63,19.2,318.0,1009.4699999999999,140.316
43835,3.0,8.0,6.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,11.0,10.0,149.63,57.6,249.0,2991.2,415.77700000000004
43837,3.0,8.0,6.0,3.0,1.0,1.0,10.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,11.0,10.0,149.63,26.88,398.0,1399.15,194.482
43844,3.0,8.0,6.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,11.0,23.0,149.63,38.4,180.0,3165.89,440.0589999999999
43850,3.0,8.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,11.0,29.0,149.63,38.4,98.0,1334.16,185.44799999999998
43851,3.0,8.0,6.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,11.0,29.0,149.63,96.0,88.0,4448.0199999999995,618.2750000000001
43852,3.0,8.0,6.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,11.0,29.0,149.63,57.6,194.0,2207.26,306.809
43858,3.0,8.0,6.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,11.0,43.0,149.63,19.2,382.0,1278.66,177.73399999999998
43862,3.0,8.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,11.0,49.0,149.63,34.56,255.0,2891.86,401.969
43867,3.0,8.0,6.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,11.0,62.0,149.63,28.8,161.0,2014.91,280.072
43881,3.0,8.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,11.0,100.0,149.63,9.6,128.8621416737788,2050.71,285.049
43888,3.0,8.0,6.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,11.0,118.0,149.63,7.68,110.0,929.36,129.181
43903,3.0,8.0,6.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,11.0,148.0,149.63,15.36,139.0,1261.56,175.35699999999997
43921,3.0,8.0,6.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,11.0,173.0,149.63,26.88,324.0,2964.26,412.03200000000004
43954,3.0,8.0,6.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,107.0,136.62,3.08,193.0,317.1,25.368000000000002
43955,3.0,8.0,6.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,15.0,107.0,136.62,3.25,93.0,413.24,33.059
44004,3.0,8.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,80.0,126.79,42.89,337.0,1811.5400000000002,217.385
44010,3.0,8.0,6.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,96.0,126.79,25.0,362.0,1782.07,213.84799999999998
44013,3.0,8.0,6.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,100.0,126.79,20.0,113.0,1635.08,196.21
44016,3.0,8.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,109.0,126.79,26.0,69.0,2524.98,302.998
44024,3.0,8.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,117.0,126.79,18.0,323.0,676.56,81.18700000000001
44025,3.0,8.0,6.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,117.0,126.79,12.3,241.0,2176.88,261.226
44030,3.0,8.0,6.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,18.0,125.0,126.79,40.0,137.0,3284.59,394.151
44043,3.0,8.0,6.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,22.0,29.0,125.38,60.3,128.8621416737788,2299.41,209.246
44047,3.0,8.0,6.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,22.0,37.0,125.38,70.35,383.0,3718.61,338.394
44050,3.0,8.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,50.0,1.0,22.0,64.0,125.38,36.18,20.0,889.94,80.985
44053,3.0,8.0,6.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,67.0,1.0,22.0,64.0,125.38,52.26,83.0,1815.7,165.229
44056,3.0,8.0,6.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,22.0,64.0,125.38,8.04,153.0,588.12,53.51899999999999
44059,3.0,8.0,6.0,5.0,1.0,1.0,8.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,22.0,64.0,125.38,40.2,128.8621416737788,2299.41,209.246
44063,3.0,8.0,6.0,5.0,1.0,1.0,3.0,1.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,67.0,1.0,22.0,65.0,125.38,40.2,36.0,1955.0500000000002,177.91000000000003
44067,3.0,8.0,6.0,5.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,22.0,65.0,125.38,40.4,39.0,3395.37,308.979
44069,3.0,8.0,6.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,22.0,65.0,125.38,15.1,1.0,3071.2400000000002,279.483
44074,3.0,8.0,6.0,5.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,22.0,89.0,125.38,50.25,55.0,2667.14,242.71000000000004
44077,3.0,8.0,6.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,22.0,93.0,125.38,30.15,63.0,1070.78,97.441
44082,3.0,8.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,67.0,1.0,22.0,102.0,125.38,60.3,16.0,3131.59,284.97499999999997
44090,3.0,8.0,6.0,5.0,1.0,1.0,7.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,22.0,102.0,125.38,70.35,42.0,3205.9300000000003,291.73999999999995
44094,3.0,8.0,6.0,5.0,1.0,1.0,4.0,1.0,2.0,2.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,50.0,1.0,22.0,125.0,125.38,30.35,45.0,2797.04,254.53099999999998
44095,3.0,8.0,6.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,22.0,125.0,125.38,14.07,89.0,2963.4500000000003,269.67400000000004
44100,3.0,8.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,22.0,150.0,125.38,60.3,13.0,3093.6200000000003,281.519
44102,3.0,8.0,6.0,5.0,1.0,1.0,4.0,1.0,1.0,2.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,50.0,1.0,22.0,150.0,125.38,50.4,158.0,3976.79,361.888
44111,3.0,8.0,6.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,22.0,159.0,125.38,60.3,29.0,3695.2200000000003,336.265
44117,3.0,8.0,6.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,22.0,175.0,125.38,22.11,272.0,970.0,88.27000000000001
44124,3.0,8.0,6.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,22.0,184.0,125.38,2.01,29.0,151.08,13.748
44127,3.0,8.0,6.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,80.0,1.0,22.0,192.0,125.38,60.3,98.0,3248.22,295.588
44129,3.0,8.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,80.0,1.0,22.0,192.0,125.38,60.3,128.8621416737788,2299.41,209.246
44134,3.0,8.0,6.0,5.0,1.0,1.0,6.0,1.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,80.0,1.0,22.0,192.0,125.38,60.4,55.0,4216.25,383.679
44141,3.0,8.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,22.0,216.0,125.38,32.16,55.0,2588.19,235.52499999999998
44144,3.0,8.0,6.0,5.0,1.0,1.0,6.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,50.0,1.0,22.0,216.0,125.38,8.04,82.0,598.59,54.472
44148,3.0,8.0,6.0,5.0,1.0,1.0,4.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,22.0,220.0,125.38,20.1,128.8621416737788,2299.41,209.246
44149,3.0,8.0,6.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,50.0,1.0,22.0,220.0,125.38,60.3,57.0,2171.18,197.577
44152,3.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,26.0,5.0,145.97,5.4,82.0,454.83000000000004,55.944
44156,3.0,8.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,26.0,11.0,145.97,27.0,149.0,1553.81,191.119
44157,3.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,26.0,23.0,145.97,86.4,39.0,5324.870000000001,654.9590000000001
44163,3.0,8.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,26.0,41.0,145.97,32.4,78.0,2132.63,262.31300000000005
44168,3.0,8.0,6.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,26.0,60.0,145.97,64.8,128.8621416737788,2077.5299999999997,255.53599999999997
44172,3.0,8.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,26.0,66.0,145.97,170.0,128.8621416737788,2077.5299999999997,255.53599999999997
44181,3.0,8.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,26.0,127.0,145.97,39.6,256.0,1747.16,214.901
44187,3.0,8.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,26.0,152.0,145.97,86.4,64.0,2123.4500000000003,261.18399999999997
44192,3.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,26.0,170.0,145.97,21.6,83.0,1205.99,148.33700000000002
44196,3.0,8.0,6.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,9.0,154.08,8.0,43.0,827.0,90.143
44208,3.0,8.0,6.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,47.0,154.08,29.16,128.8621416737788,1885.3200000000002,205.50000000000003
44211,3.0,8.0,6.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,65.0,154.08,39.44,89.0,1568.2099999999998,170.935
44222,3.0,8.0,6.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,74.0,154.08,48.4,30.0,2189.12,238.614
