,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Extenstion Program,Irrigation used?,Is the Soil Erosion,Measures taken to prevent Soil Erosion,SEED TYPE,Is there Damage?,Measure taken to prevent damage,Damage measure taken type,Fertilizer Used?,Fertilizer Type,How many times do you produce crops,What was the field used for?,APERCENT,Household Id,Sampling Weight,Weight of non-improved seed,"If Chemical Fertilizer,Quantity in KG",CERROR,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
47820,7.0,2.0,3.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,176.0,463.85,30.0,16.5,0.61,1102.64,282.27599999999995,16.5
47821,7.0,2.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,176.0,463.85,27.5,15.76,0.77,1616.3,413.77299999999997,15.76
47822,7.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,190.0,463.85,60.0,45.0,0.12,2866.15,733.734,45.0
47828,7.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,197.0,463.85,25.0,20.0,0.94,961.35,246.10600000000002,20.0
47830,7.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,211.0,463.85,9.36,5.0,0.96,549.59,140.695,5.0
47832,7.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,16.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,211.0,463.85,22.5,12.5,0.18,1082.45,277.10699999999997,12.5
47834,7.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,211.0,463.85,40.5,30.0,1.69,2347.11,600.8599999999999,30.0
47838,7.0,2.0,3.0,17.0,1.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,13.0,436.51,15.0,25.0,1.37,536.37,154.475,25.0
47840,7.0,2.0,3.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,13.0,436.51,75.0,60.0,1.5925029324190205,2059.08,593.015,60.0
47844,7.0,2.0,3.0,17.0,1.0,2.0,1.0,1.0,15.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,18.0,436.51,130.0,100.0,0.56,3425.69,986.599,100.0
47849,7.0,2.0,3.0,17.0,1.0,1.0,1.0,1.0,21.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,28.0,436.51,90.0,75.0,2.18,3431.7799999999997,988.3530000000001,75.0
47853,7.0,2.0,3.0,17.0,1.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,33.0,436.51,50.0,50.0,0.34,1619.31,466.36100000000005,50.0
47855,7.0,2.0,3.0,17.0,1.0,2.0,1.0,1.0,6.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,43.0,436.51,50.0,50.0,0.82,1635.36,470.984,50.0
47859,7.0,2.0,3.0,17.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,43.0,436.51,25.0,25.0,1.16,644.14,185.512,25.0
47865,7.0,2.0,3.0,17.0,1.0,2.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,48.0,436.51,20.0,10.67,0.62,697.6300000000001,200.917,10.67
47866,7.0,2.0,3.0,17.0,1.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,58.0,436.51,25.0,21.0,0.92,1086.6000000000001,312.94100000000003,21.0
47870,7.0,2.0,3.0,17.0,1.0,1.0,1.0,1.0,12.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,63.0,436.51,21.0,20.0,0.41,713.9,205.60300000000004,20.0
47872,7.0,2.0,3.0,17.0,1.0,1.0,1.0,1.0,14.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,63.0,436.51,25.0,25.0,1.49,736.64,212.152,25.0
47875,7.0,2.0,3.0,17.0,1.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,73.0,436.51,25.0,25.0,1.09,1122.8,323.36599999999993,25.0
47880,7.0,2.0,3.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,73.0,436.51,60.0,50.0,0.43,715.47,206.055,50.0
47881,7.0,2.0,3.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,78.0,436.51,50.0,50.0,3.55,2450.73,705.8100000000001,50.0
47882,7.0,2.0,3.0,17.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,78.0,436.51,50.0,50.0,3.64,2833.1499999999996,815.9470000000001,50.0
47887,7.0,2.0,3.0,17.0,1.0,2.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,88.0,436.51,100.0,70.0,1.74,2849.2400000000002,820.5809999999999,70.0
47891,7.0,2.0,3.0,17.0,1.0,2.0,1.0,1.0,13.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,88.0,436.51,100.0,100.0,0.57,3648.8399999999997,1050.866,100.0
47896,7.0,2.0,3.0,17.0,1.0,1.0,1.0,2.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,93.0,436.51,40.0,50.0,1.75,1082.76,311.835,50.0
47898,7.0,2.0,3.0,17.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,103.0,436.51,100.0,75.0,2.0,3400.59,979.3699999999999,75.0
47905,7.0,2.0,3.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,118.0,436.51,50.0,50.0,0.56,2366.72,681.615,50.0
47908,7.0,2.0,3.0,17.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,123.0,436.51,125.0,100.0,0.21,4847.4,1396.051,100.0
47921,7.0,2.0,3.0,17.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,133.0,436.51,100.0,75.0,0.42,4794.2,1380.7300000000002,75.0
47926,7.0,2.0,3.0,17.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,138.0,436.51,50.0,50.0,0.66,2360.02,679.6859999999999,50.0
47927,7.0,2.0,3.0,17.0,1.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,148.0,436.51,75.0,50.0,0.89,4053.9500000000003,1167.538,50.0
47930,7.0,2.0,3.0,17.0,1.0,1.0,1.0,1.0,19.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,148.0,436.51,24.0,25.0,0.12,1166.03,335.817,25.0
47937,7.0,2.0,3.0,24.0,3.0,2.0,1.0,1.0,20.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,100.0,4.0,486.56,50.0,40.0,1.34,2132.9,454.308,40.0
47940,7.0,2.0,3.0,24.0,3.0,1.0,1.0,1.0,17.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,20.0,486.56,10.1,17.5,0.62,429.22,91.424,17.5
47943,7.0,2.0,3.0,24.0,3.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,100.0,29.0,486.56,40.0,41.0,1.07,1833.22,390.47600000000006,41.0
47946,7.0,2.0,3.0,24.0,3.0,1.0,1.0,1.0,16.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,45.0,486.56,80.0,100.0,0.17,3896.54,829.9630000000001,100.0
47947,7.0,2.0,3.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,45.0,486.56,58.8,29.1,1.5925029324190205,1891.2499999999998,402.836,29.1
47951,7.0,2.0,3.0,24.0,3.0,2.0,1.0,1.0,15.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,53.0,486.56,38.8,50.0,1.46,1620.1599999999999,345.094,50.0
47956,7.0,2.0,3.0,24.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,69.0,486.56,21.0,25.0,2.9,1039.82,221.482,25.0
47957,7.0,2.0,3.0,24.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,69.0,486.56,23.7,18.0,1.0,983.66,209.52,18.0
47962,7.0,2.0,3.0,24.0,3.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,77.0,486.56,28.0,25.0,0.41,1146.21,244.143,25.0
47964,7.0,2.0,3.0,24.0,3.0,1.0,1.0,1.0,19.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,93.0,486.56,11.2,0.0,1.0,645.3299999999999,137.45499999999998,0.0
47966,7.0,2.0,3.0,24.0,3.0,1.0,1.0,1.0,26.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,93.0,486.56,50.0,16.25,0.59,2254.65,480.24000000000007,16.25
47973,7.0,2.0,3.0,24.0,3.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,101.0,486.56,3.76,4.35,0.34,180.66,38.481,4.35
47974,7.0,2.0,3.0,24.0,3.0,2.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,101.0,486.56,10.5,11.7,0.65,495.74,105.593,11.7
47977,7.0,2.0,3.0,24.0,3.0,2.0,1.0,1.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,126.0,486.56,29.4,18.35,0.51,1349.8799999999999,287.524,18.35
47984,7.0,2.0,3.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,142.0,486.56,60.0,50.0,2.52,2520.9500000000003,536.962,50.0
47990,7.0,2.0,3.0,24.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,166.0,486.56,50.8,25.0,1.08,2199.57,468.50800000000004,25.0
47992,7.0,2.0,3.0,24.0,3.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,166.0,486.56,30.4,25.0,0.79,1699.26,361.942,25.0
47995,7.0,2.0,3.0,24.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,174.0,486.56,55.0,100.0,1.21,2415.7000000000003,514.544,100.0
47996,7.0,2.0,3.0,24.0,3.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,174.0,486.56,70.0,50.0,0.66,3895.5299999999997,829.748,50.0
48001,7.0,2.0,3.0,24.0,3.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,190.0,486.56,60.0,50.0,2.33,2377.59,506.42699999999996,50.0
48004,7.0,2.0,3.0,24.0,3.0,1.0,1.0,1.0,17.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,198.0,486.56,90.0,75.0,0.8,4081.68,869.398,75.0
48007,7.0,2.0,3.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,198.0,486.56,100.0,50.0,1.57,4878.2300000000005,1039.0629999999999,50.0
48011,7.0,2.0,3.0,24.0,3.0,2.0,1.0,1.0,12.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,214.0,486.56,17.5,20.0,1.24,764.18,162.77,20.0
48013,7.0,2.0,3.0,24.0,3.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,214.0,486.56,48.4,50.0,1.69,2275.44,484.66900000000004,50.0
48015,7.0,2.0,3.0,24.0,3.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,238.0,486.56,43.0,18.95,1.22,1632.26,347.671,18.95
48018,7.0,2.0,4.0,9.0,5.0,1.0,1.0,1.0,16.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,4.0,452.49,12.0,5.0,2.03,445.1,59.19800000000001,5.0
48023,7.0,2.0,4.0,9.0,5.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,4.0,452.49,9.0,6.0,2.6,794.89,105.72,6.0
48036,7.0,2.0,4.0,9.0,5.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,14.0,452.49,25.0,20.0,1.5925029324190205,620.0,82.46,20.0
48038,7.0,2.0,4.0,9.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,19.0,452.49,25.0,30.0,1.5925029324190205,620.0,82.46,30.0
48120,7.0,2.0,4.0,26.0,2.0,1.0,1.0,2.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,17.0,485.39,17.5,7.5,1.5925029324190205,721.67,150.107,7.5
48122,7.0,2.0,4.0,26.0,2.0,1.0,1.0,2.0,7.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,17.0,485.39,16.0,7.25,1.5925029324190205,721.67,150.107,7.25
48123,7.0,2.0,4.0,26.0,2.0,1.0,1.0,2.0,9.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,17.0,485.39,22.0,25.0,1.5925029324190205,721.67,150.107,25.0
48125,7.0,2.0,4.0,26.0,2.0,1.0,1.0,2.0,11.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,17.0,485.39,30.0,25.0,1.5925029324190205,721.67,150.107,25.0
48133,7.0,2.0,4.0,26.0,2.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,38.0,485.39,10.0,8.0,3.29,490.98999999999995,102.126,8.0
48138,7.0,2.0,4.0,26.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,45.0,485.39,12.0,20.0,1.5925029324190205,721.67,150.107,20.0
48142,7.0,2.0,4.0,26.0,2.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,100.0,59.0,485.39,6.0,20.0,2.8,270.46,56.25600000000001,20.0
48147,7.0,2.0,4.0,26.0,2.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,66.0,485.39,15.0,22.0,3.99,688.83,143.27700000000002,22.0
48155,7.0,2.0,4.0,26.0,2.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,87.0,485.39,10.0,25.0,1.63,495.69,103.104,25.0
48156,7.0,2.0,4.0,26.0,2.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,87.0,485.39,20.0,25.0,0.8,936.63,194.819,25.0
48169,7.0,2.0,4.0,26.0,2.0,1.0,1.0,1.0,12.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,122.0,485.39,30.0,25.0,3.64,1524.78,317.154,25.0
48180,7.0,2.0,4.0,26.0,2.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,143.0,485.39,8.0,3.0,3.72,482.75,100.41199999999999,3.0
48188,7.0,2.0,4.0,26.0,2.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,164.0,485.39,7.0,15.0,2.16,397.34,82.64699999999999,15.0
48192,7.0,2.0,4.0,26.0,2.0,1.0,1.0,2.0,3.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,164.0,485.39,9.5,6.0,4.02,510.53000000000003,106.19000000000001,6.0
48196,7.0,2.0,4.0,26.0,2.0,1.0,1.0,1.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,171.0,485.39,8.0,25.0,3.03,524.81,109.16000000000001,25.0
48199,7.0,2.0,4.0,26.0,2.0,1.0,1.0,2.0,5.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,171.0,485.39,20.0,25.0,3.46,1615.6100000000001,336.047,25.0
48216,7.0,2.0,4.0,26.0,2.0,1.0,1.0,2.0,6.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,192.0,485.39,21.0,15.0,3.51,429.46,89.328,15.0
48265,7.0,2.0,5.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,59.0,429.54,11.6,8.25,0.54,631.1700000000001,94.04400000000001,8.25
48339,7.0,2.0,5.0,26.0,1.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,39.0,433.28,19.5,0.0,0.72,1724.4399999999998,293.15500000000003,0.0
48346,7.0,2.0,5.0,26.0,1.0,1.0,1.0,1.0,16.0,2.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,85.0,147.0,433.28,10.8,12.72,0.13,603.08,102.52399999999999,12.72
48348,7.0,2.0,5.0,26.0,1.0,1.0,1.0,1.0,17.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,159.0,433.28,10.5,9.52,0.14,454.35999999999996,77.241,9.52
48368,7.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,22.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,36.0,441.27,21.5,12.5,1.48,993.9499999999999,286.25800000000004,12.5
48385,7.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,14.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,54.0,441.27,16.8,25.0,2.0,1579.5600000000002,454.913,25.0
48408,7.0,2.0,6.0,3.0,2.0,1.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,108.0,441.27,30.6,25.0,0.85,2054.8,591.782,25.0
48448,7.0,2.0,6.0,15.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,4.0,425.4,50.0,50.0,1.5925029324190205,2764.1,436.728,50.0
48449,7.0,2.0,6.0,15.0,5.0,1.0,1.0,1.0,11.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,90.0,14.0,425.4,25.0,11.0,1.2,1152.85,182.14999999999998,11.0
48450,7.0,2.0,6.0,15.0,5.0,2.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,19.0,425.4,15.0,9.05,1.82,679.57,107.372,9.05
48452,7.0,2.0,6.0,15.0,5.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,29.0,425.4,25.0,12.05,0.49,1589.03,251.067,12.05
48453,7.0,2.0,6.0,15.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,29.0,425.4,70.0,35.0,3.2,3649.25,576.582,35.0
48456,7.0,2.0,6.0,15.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,44.0,425.4,33.7,28.0,4.8,1719.7,271.713,28.0
48457,7.0,2.0,6.0,15.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,49.0,425.4,33.57,25.0,3.0,1691.4199999999998,267.24399999999997,25.0
48459,7.0,2.0,6.0,15.0,5.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,64.0,425.4,17.0,4.0,3.32,512.37,80.954,4.0
48460,7.0,2.0,6.0,15.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,64.0,425.4,23.0,20.0,4.36,1597.7,252.437,20.0
48462,7.0,2.0,6.0,15.0,5.0,1.0,1.0,1.0,9.0,1.0,8.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,74.0,425.4,15.0,3.8,0.3,694.1899999999999,109.68199999999999,3.8
48463,7.0,2.0,6.0,15.0,5.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,74.0,425.4,75.0,50.0,2.25,3216.56,508.216,50.0
48464,7.0,2.0,6.0,15.0,5.0,1.0,1.0,1.0,10.0,1.0,8.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,79.0,425.4,40.0,25.0,2.72,1518.93,239.99099999999999,25.0
48467,7.0,2.0,6.0,15.0,5.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,94.0,425.4,75.0,50.0,4.85,4054.87,640.669,50.0
48471,7.0,2.0,6.0,15.0,5.0,1.0,1.0,1.0,8.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,104.0,425.4,4.35,3.0,1.87,163.67,25.86,3.0
