,Region,Zone,District,Enumeration area,Holders ID,Parcel,Field,Field Part,CROP,Owner Type,Extension,Irrigation Used,Seed Type,Any Damage,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,Reason for Not Using Fertilizer,Percent of Field in Use,Area Measure - Day,Area Measure - Month,Local Area Unit,Reason for Not Measuring Area,Production local unit,case$id,Farmers associations,Householde ID,Field Weight,Weight of Non-improved Seed,Local Area Amount,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Square meter,Production Of Condition in Kg
50678,4.0,8.0,17.0,3.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,25.0,1.0,2.0,50.0,10.0,4.081702703126103e+17,27.0,126.0,346.0,3.1,2.5,9525.4,9525.4,9525.44,0.0
50683,4.0,8.0,17.0,3.0,1.0,3.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,100.0,27.0,1.0,2.0,50.0,10.0,4.081702703138103e+17,27.0,138.0,346.0,10.0,10.0,22062.1,22062.1,22062.14,0.0
50687,4.0,8.0,17.0,3.0,1.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,2.0,50.0,10.0,4.081702703150104e+17,27.0,150.0,346.0,12.0,10.0,26917.7,26917.7,26917.74,0.0
50689,4.0,8.0,17.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,6.0,50.0,70.0,4.081705401003102e+17,54.0,3.0,361.77,4.32,40.0,9001.9,9001.9,9001.91,0.0
50694,4.0,8.0,17.0,1.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,30.0,1.0,4.0,50.0,10.0,4.081705401013102e+17,54.0,13.0,361.77,10.8,5.0,26259.6,26259.6,26259.64,0.0
50697,4.0,8.0,17.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,100.0,2.0,2.0,6.0,50.0,70.0,4.081705401028101e+17,54.0,28.0,361.77,3.24,40.0,4943.6,4943.4,4943.61,0.0
50708,4.0,8.0,17.0,1.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,100.0,1.0,2.0,6.0,50.0,70.0,4.081705401055101e+17,54.0,55.0,361.77,4.32,40.0,5902.6,5902.6,5902.61,0.0
50709,4.0,8.0,17.0,1.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,1.0,2.0,4.0,50.0,60.0,4.081705401055102e+17,54.0,55.0,361.77,5.4,10.0,7710.8,7710.8,7710.8,0.0
50714,4.0,8.0,17.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,4.0,50.0,10.0,4.081705401075102e+17,54.0,75.0,361.77,10.8,20.0,32327.1,32327.1,32327.14,0.0
50724,4.0,8.0,17.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,9.0,2.0,4.0,50.0,70.0,4.081705401100101e+17,54.0,100.0,361.77,3.24,2.5,12977.6,12977.6,12977.61,0.0
50732,4.0,8.0,18.0,2.0,1.0,2.0,4.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,16.0,1.0,4.0,50.0,70.0,4.081802202001102e+17,22.0,1.0,400.4,16.1,10.0,18800.7,18800.7,18800.71,0.0
50733,4.0,8.0,18.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,16.0,1.0,4.0,50.0,70.0,4.081802202001103e+17,22.0,1.0,400.4,13.3,10.0,13370.7,13370.7,13370.71,0.0
50735,4.0,8.0,18.0,2.0,1.0,4.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,16.0,1.0,4.0,50.0,70.0,4.081802202001104e+17,22.0,1.0,400.4,14.0,7.5,15520.2,15520.2,15520.21,0.0
50736,4.0,8.0,18.0,2.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,16.0,1.0,4.0,50.0,70.0,4.081802202001105e+17,22.0,1.0,400.4,18.9,12.5,25940.1,25940.1,25940.11,0.0
50738,4.0,8.0,18.0,2.0,1.0,6.0,2.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,4.0,50.0,70.0,4.081802202001106e+17,22.0,1.0,400.4,4.2,1.3,6941.6,6941.6,6941.61,0.0
50739,4.0,8.0,18.0,2.0,1.0,7.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,4.0,50.0,70.0,4.081802202001107e+17,22.0,1.0,400.4,28.0,20.0,28008.0,28008.0,28008.01,0.0
50740,4.0,8.0,18.0,2.0,1.0,8.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,4.0,50.0,70.0,4.081802202001108e+17,22.0,1.0,400.4,14.7,10.0,13037.5,13037.5,13037.51,0.0
50746,4.0,8.0,18.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,4.0,50.0,70.0,4.081802202015104e+17,22.0,15.0,400.4,21.0,15.0,21729.4,21729.4,21729.41,0.0
50747,4.0,8.0,18.0,2.0,1.0,5.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,4.0,50.0,70.0,4.081802202015105e+17,22.0,15.0,400.4,7.0,5.0,8599.2,8599.2,8599.21,0.0
50748,4.0,8.0,18.0,2.0,1.0,6.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,17.0,1.0,4.0,50.0,70.0,4.081802202015106e+17,22.0,15.0,400.4,7.0,5.0,11616.5,11616.5,11616.51,0.0
50750,4.0,8.0,18.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,18.0,1.0,4.0,50.0,70.0,4.081802202029102e+17,22.0,29.0,400.4,7.0,10.0,12802.7,12802.7,12802.71,0.0
50755,4.0,8.0,18.0,2.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,19.0,1.0,4.0,50.0,70.0,4.081802202050101e+17,22.0,50.0,400.4,10.5,7.5,19165.1,19165.1,19165.11,0.0
50756,4.0,8.0,18.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,19.0,1.0,4.0,50.0,70.0,4.081802202050102e+17,22.0,50.0,400.4,3.5,2.5,8809.8,8809.8,8809.81,0.0
50764,4.0,8.0,18.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,20.0,1.0,4.0,50.0,70.0,4.081802202064102e+17,22.0,64.0,400.4,10.5,20.0,28565.5,28565.5,28565.51,0.0
50766,4.0,8.0,18.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,20.0,1.0,4.0,50.0,70.0,4.081802202064201e+17,22.0,64.0,400.4,9.1,10.0,18055.9,18055.9,18055.91,0.0
50773,4.0,8.0,18.0,2.0,1.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,21.0,1.0,4.0,50.0,70.0,4.081802202071104e+17,22.0,71.0,400.4,15.4,10.0,17174.7,17174.7,17174.71,0.0
50777,4.0,8.0,18.0,2.0,1.0,3.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,4.0,50.0,70.0,4.081802202085103e+17,22.0,85.0,400.4,14.0,12.5,27286.9,27286.9,27286.91,0.0
50780,4.0,8.0,18.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,22.0,1.0,4.0,50.0,20.0,4.081802202099101e+17,22.0,99.0,400.4,2.1,10.0,11852.3,11852.3,11852.31,0.0
50784,4.0,8.0,18.0,2.0,1.0,1.0,9.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,23.0,1.0,4.0,50.0,70.0,4.081802202099101e+17,22.0,99.0,400.4,10.5,17.5,31568.8,31568.8,31568.81,0.0
50793,4.0,8.0,18.0,2.0,1.0,2.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,24.0,1.0,4.0,50.0,70.0,4.081802202120102e+17,22.0,120.0,400.4,17.5,20.0,33366.5,33366.5,33366.51,0.0
50795,4.0,8.0,18.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,25.0,1.0,4.0,50.0,70.0,4.081802202134102e+17,22.0,134.0,400.4,14.0,10.0,23426.8,23426.8,23426.81,0.0
50801,4.0,8.0,18.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,4.0,50.0,70.0,4.081802202141101e+17,22.0,141.0,400.4,17.5,10.0,24660.4,24660.4,24660.41,0.0
50804,4.0,8.0,18.0,2.0,1.0,4.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,4.0,50.0,70.0,4.081802202141104e+17,22.0,141.0,400.4,35.0,20.0,29778.5,29778.5,29778.51,0.0
50805,4.0,8.0,18.0,2.0,1.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,100.0,26.0,1.0,4.0,50.0,70.0,4.081802202141105e+17,22.0,141.0,400.4,15.0,10.0,20845.8,20845.8,20845.81,0.0
50809,4.0,8.0,18.0,2.0,1.0,1.0,6.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,27.0,1.0,4.0,50.0,70.0,4.081802202155101e+17,22.0,155.0,400.4,17.5,10.0,29224.1,29224.1,29224.11,0.0
50811,4.0,8.0,18.0,2.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,28.0,1.0,4.0,50.0,70.0,4.081802202155101e+17,22.0,155.0,400.4,17.5,10.0,19693.8,19693.8,19693.81,0.0
50812,4.0,8.0,18.0,2.0,1.0,1.0,10.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,100.0,28.0,1.0,4.0,50.0,70.0,4.081802202155101e+17,22.0,155.0,400.4,2.8,2.5,3023.6,3023.6,3023.61,0.0
50815,4.0,8.0,18.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,100.0,99.0,99.0,4.0,50.0,70.0,4.081802202169101e+17,22.0,169.0,400.4,5.6,5.0,16891.0,16891.0,16891.01,0.0
50817,4.0,8.0,18.0,2.0,1.0,1.0,5.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,100.0,29.0,1.0,4.0,50.0,70.0,4.081802202169101e+17,22.0,169.0,400.4,14.0,10.0,30058.4,30058.4,30058.41,0.0
50820,4.0,8.0,19.0,2.0,1.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,26.0,1.0,8.0,50.0,10.0,4.081900502003101e+17,5.0,3.0,491.26,15.3,20.0,42399.6,42393.1,42399.64,0.0
50823,4.0,8.0,19.0,2.0,1.0,1.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,7.0,100.0,27.0,1.0,1.0,50.0,50.0,4.081900502039101e+17,5.0,39.0,491.26,7.65,40.0,11742.9,11742.9,11742.9,0.0
50825,4.0,8.0,19.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,100.0,29.0,1.0,8.0,50.0,50.0,4.081900502039103e+17,5.0,39.0,491.26,12.75,10.0,20339.4,20339.4,20339.4,0.0
50826,4.0,8.0,19.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,7.0,100.0,29.0,1.0,8.0,50.0,50.0,4.081900502039104e+17,5.0,39.0,491.26,20.4,15.0,40324.7,40324.7,40324.7,0.0
50828,4.0,8.0,19.0,2.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,7.0,100.0,29.0,1.0,8.0,50.0,50.0,4.081900502039106e+17,5.0,39.0,491.26,7.65,5.0,12227.5,12227.5,12227.5,0.0
50829,4.0,8.0,19.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,7.0,100.0,27.0,1.0,8.0,50.0,50.0,4.081900502039201e+17,5.0,39.0,491.26,8.16,5.0,11463.9,11463.9,11463.9,0.0
50831,4.0,8.0,19.0,2.0,1.0,2.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,100.0,30.0,1.0,8.0,50.0,50.0,4.081900502047102e+17,5.0,47.0,491.26,13.77,10.0,19241.6,19241.6,19241.6,0.0
50836,4.0,8.0,19.0,2.0,1.0,6.0,2.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,7.0,100.0,30.0,1.0,1.0,50.0,50.0,4.081900502047106e+17,5.0,47.0,491.26,4.08,30.0,7371.3,7241.4,7371.3,0.0
50837,4.0,8.0,19.0,2.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,1.0,2.0,8.0,50.0,50.0,4.081900502047107e+17,5.0,47.0,491.26,14.28,10.0,28865.1,28865.1,28865.1,0.0
50838,4.0,8.0,19.0,2.0,1.0,8.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,7.0,100.0,1.0,2.0,8.0,50.0,50.0,4.081900502047108e+17,5.0,47.0,491.26,7.65,5.0,21867.9,21867.9,21867.9,0.0
50840,4.0,8.0,19.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,1.0,2.0,8.0,50.0,10.0,4.081900502064103e+17,5.0,64.0,491.26,17.85,7.5,23959.9,23959.9,23959.94,0.0
50841,4.0,8.0,19.0,2.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,1.0,2.0,8.0,50.0,10.0,4.081900502064103e+17,5.0,64.0,491.26,9.18,5.0,13057.0,13057.0,13057.04,0.0
50843,4.0,8.0,19.0,2.0,1.0,4.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,1.0,2.0,8.0,50.0,10.0,4.0819005020641043e+17,5.0,64.0,491.26,7.65,5.0,15322.0,15322.0,15322.04,0.0
50844,4.0,8.0,19.0,2.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,1.0,2.0,8.0,50.0,10.0,4.081900502064105e+17,5.0,64.0,491.26,7.65,5.0,13230.9,13230.9,13230.94,0.0
50845,4.0,8.0,19.0,2.0,1.0,6.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,100.0,2.0,2.0,8.0,50.0,10.0,4.081900502064106e+17,5.0,64.0,491.26,40.8,20.0,52140.7,52140.7,52140.74,0.0
50849,4.0,8.0,19.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,3.0,2.0,8.0,50.0,50.0,4.081900502080102e+17,5.0,80.0,491.26,10.2,5.0,13910.1,13910.1,13910.1,0.0
50850,4.0,8.0,19.0,2.0,1.0,2.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,7.0,100.0,3.0,2.0,8.0,50.0,10.0,4.081900502080102e+17,5.0,80.0,491.26,10.2,5.0,14544.288280554496,0.0,17564.04,0.0
50851,4.0,8.0,19.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,100.0,99.0,99.0,8.0,1.0,50.0,4.081900502089102e+17,5.0,89.0,491.26,15.3,10.0,14544.288280554496,0.0,21032.2,0.0
50855,4.0,8.0,19.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,3.0,2.0,8.0,50.0,50.0,4.081900502130102e+17,5.0,130.0,491.26,30.6,30.0,52035.4,52035.4,52035.4,0.0
50861,4.0,8.0,19.0,2.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,3.0,2.0,8.0,50.0,10.0,4.081900502130201e+17,5.0,130.0,491.26,13.5,10.0,18408.9,18408.9,18408.94,0.0
50864,4.0,8.0,19.0,2.0,1.0,1.0,11.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,4.0,2.0,8.0,50.0,50.0,4.081900502138101e+17,5.0,138.0,491.26,10.2,10.0,23036.2,23036.2,23036.2,0.0
50865,4.0,8.0,19.0,2.0,1.0,2.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,7.0,2.0,8.0,50.0,50.0,4.081900502138102e+17,5.0,138.0,491.26,10.2,10.0,27142.1,27142.1,27142.1,0.0
50867,4.0,8.0,19.0,2.0,1.0,3.0,2.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,4.0,1.0,8.0,50.0,50.0,4.081900502138103e+17,5.0,138.0,491.26,10.2,5.0,11375.8,11375.8,11375.8,0.0
50868,4.0,8.0,19.0,2.0,1.0,3.0,3.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,7.0,2.0,8.0,50.0,50.0,4.081900502138103e+17,5.0,138.0,491.26,10.2,7.5,15786.8,15786.8,15786.8,0.0
50869,4.0,8.0,19.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,99.0,99.0,8.0,1.0,50.0,4.081900502138104e+17,5.0,138.0,491.26,20.4,30.0,14544.288280554496,0.0,21032.2,0.0
50873,4.0,8.0,19.0,2.0,1.0,2.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,10.0,2.0,8.0,50.0,50.0,4.081900502154102e+17,5.0,154.0,491.26,16.83,20.0,39342.7,39342.7,39342.7,0.0
50875,4.0,8.0,19.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,100.0,10.0,2.0,8.0,50.0,50.0,4.081900502154103e+17,5.0,154.0,491.26,15.3,10.0,20940.1,20940.1,20940.1,0.0
50877,4.0,8.0,19.0,2.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,10.0,2.0,8.0,50.0,50.0,4.081900502154104e+17,5.0,154.0,491.26,12.75,10.0,19948.9,19948.9,19948.9,0.0
50880,4.0,8.0,19.0,2.0,1.0,3.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,11.0,2.0,8.0,50.0,50.0,4.081900502171103e+17,5.0,171.0,491.26,20.4,10.0,34806.9,34806.9,34806.9,0.0
50883,4.0,8.0,19.0,2.0,1.0,5.0,3.0,1.0,7.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,100.0,11.0,2.0,8.0,50.0,50.0,4.081900502171105e+17,5.0,171.0,491.26,7.65,5.0,10392.3,10392.3,10392.3,0.0
50884,4.0,8.0,19.0,2.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,13.0,2.0,8.0,50.0,50.0,4.081900502179102e+17,5.0,179.0,491.26,35.19,15.0,48063.9,48057.8,48063.9,0.0
50886,4.0,8.0,19.0,2.0,1.0,3.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,13.0,2.0,8.0,50.0,50.0,4.081900502179103e+17,5.0,179.0,491.26,48.96,15.0,51186.7,51186.7,51186.7,0.0
50891,4.0,8.0,19.0,2.0,1.0,2.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,8.0,2.0,8.0,50.0,50.0,4.081900502195102e+17,5.0,195.0,491.26,15.3,10.0,26189.7,26189.7,26189.7,0.0
50892,4.0,8.0,19.0,2.0,1.0,3.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,8.0,2.0,8.0,50.0,50.0,4.081900502195103e+17,5.0,195.0,491.26,15.3,10.0,19791.6,19791.6,19791.6,0.0
50893,4.0,8.0,19.0,2.0,1.0,4.0,1.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,100.0,8.0,2.0,8.0,50.0,50.0,4.081900502195104e+17,5.0,195.0,491.26,6.12,5.0,10129.3,10129.3,10129.3,0.0
50894,4.0,8.0,19.0,2.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,100.0,8.0,2.0,8.0,50.0,50.0,4.081900502195105e+17,5.0,195.0,491.26,7.65,5.0,27363.2,27363.2,27363.2,0.0
50895,4.0,8.0,19.0,2.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,100.0,8.0,2.0,8.0,50.0,50.0,4.081900502195106e+17,5.0,195.0,491.26,17.85,15.0,11416.8,11416.8,11416.8,0.0
50896,4.0,8.0,19.0,2.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,8.0,2.0,8.0,50.0,50.0,4.081900502195107e+17,5.0,195.0,491.26,21.42,15.0,38947.9,38947.9,38947.9,0.0
50902,4.0,8.0,19.0,2.0,1.0,2.0,3.0,1.0,7.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,100.0,17.0,2.0,8.0,50.0,50.0,4.081900502211102e+17,5.0,211.0,491.26,7.65,5.0,12193.5,12193.5,12193.5,0.0
50905,4.0,8.0,19.0,2.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,100.0,17.0,2.0,8.0,50.0,50.0,4.081900502211106e+17,5.0,211.0,491.26,20.4,10.0,21315.2,21315.2,21315.2,0.0
50907,4.0,8.0,19.0,1.0,1.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,7.0,100.0,20.0,1.0,8.0,50.0,50.0,4.081902601009102e+17,26.0,9.0,424.6,7.08,5.0,14775.4,14775.4,14775.4,0.0
50909,4.0,8.0,19.0,1.0,1.0,2.0,4.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,20.0,1.0,8.0,50.0,50.0,4.081902601009102e+17,26.0,9.0,424.6,11.8,10.0,20928.3,20928.3,20928.3,0.0
50918,4.0,8.0,19.0,1.0,1.0,3.0,3.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,23.0,1.0,8.0,50.0,50.0,4.081902601039103e+17,26.0,39.0,424.6,4.72,7.5,13525.7,13525.7,13525.7,0.0
50919,4.0,8.0,19.0,1.0,1.0,4.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,7.0,100.0,23.0,1.0,8.0,50.0,50.0,4.081902601039104e+17,26.0,39.0,424.6,8.85,5.0,13888.5,13888.5,13888.5,0.0
50920,4.0,8.0,19.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,23.0,1.0,8.0,50.0,50.0,4.081902601039201e+17,26.0,39.0,424.6,12.39,5.0,15209.0,15209.0,15209.0,0.0
50922,4.0,8.0,19.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,5.0,2.0,8.0,50.0,50.0,4.081902601070101e+17,26.0,70.0,424.6,5.9,10.0,20293.3,20293.3,20293.3,0.0
50930,4.0,8.0,19.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,7.0,100.0,8.0,2.0,8.0,50.0,50.0,4.081902601070201e+17,26.0,70.0,424.6,4.72,5.0,22820.9,22820.9,22820.9,0.0
50931,4.0,8.0,19.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,8.0,2.0,8.0,50.0,50.0,4.081902601070301e+17,26.0,70.0,424.6,8.85,5.0,17634.3,17634.3,17634.3,0.0
50932,4.0,8.0,19.0,1.0,3.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4.0,100.0,8.0,2.0,8.0,50.0,50.0,4.081902601070302e+17,26.0,70.0,424.6,8.85,5.0,7136.2,7136.2,7136.2,0.0
50939,4.0,8.0,19.0,1.0,1.0,4.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,100.0,28.0,1.0,8.0,50.0,50.0,4.081902601115104e+17,26.0,115.0,424.6,2.95,2.5,4613.9,4613.9,4613.9,0.0
50940,4.0,8.0,19.0,1.0,1.0,5.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,100.0,28.0,1.0,8.0,50.0,50.0,4.081902601115105e+17,26.0,115.0,424.6,2.95,2.5,8797.3,8797.3,8797.3,0.0
50956,4.0,8.0,19.0,1.0,1.0,11.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,100.0,27.0,1.0,8.0,50.0,50.0,4.081902601161111e+17,26.0,161.0,424.6,23.6,20.0,47378.1,47378.1,47378.1,0.0
50960,4.0,8.0,19.0,1.0,1.0,7.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,7.0,100.0,99.0,99.0,8.0,1.0,50.0,4.081902601192107e+17,26.0,192.0,424.6,20.65,10.0,14544.288280554496,0.0,19364.1,0.0
