,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Extenstion Program,Irrigation used?,Is the Soil Erosion,Measures taken to prevent Soil Erosion,SEED TYPE,Is there Damage?,Measure taken to prevent damage,Damage measure taken type,Fertilizer Used?,Fertilizer Type,How many times do you produce crops,What was the field used for?,APERCENT,Household Id,Sampling Weight,Weight of non-improved seed,"If Chemical Fertilizer,Quantity in KG",CERROR,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
32927,3.0,7.0,3.0,31.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,14.0,562.01,50.0,50.0,3.94,2180.82,756.7449999999999,50.0
32929,3.0,7.0,3.0,31.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,562.01,50.0,25.0,0.98,1687.33,585.504,25.0
32931,3.0,7.0,3.0,31.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,562.01,50.0,50.0,1.52,2437.63,845.8580000000002,50.0
32932,3.0,7.0,3.0,31.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,29.0,562.01,50.0,25.0,0.49,1509.45,523.779,25.0
32940,3.0,7.0,3.0,31.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,44.0,562.01,100.0,72.5,2.96,3579.79,1242.1870000000001,72.5
32947,3.0,7.0,3.0,31.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,59.0,562.01,100.0,50.0,0.37,4923.89,1708.5900000000001,50.0
32954,3.0,7.0,3.0,31.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,74.0,562.01,50.0,50.5,1.41,2093.68,726.507,50.5
32977,3.0,7.0,3.0,31.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,119.0,562.01,50.0,0.0,2.89,837.43,290.588,0.0
32997,3.0,7.0,3.0,33.0,4.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,20.0,612.78,72.6,37.5,1.07,1993.1699999999998,123.577,37.5
33003,3.0,7.0,3.0,33.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,48.0,612.78,40.5,0.0,4.1,2063.7,127.949,0.0
33127,3.0,7.0,4.0,18.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,100.0,23.0,557.04,88.2,16.65,1.4,2445.3,151.60899999999998,16.65
33131,3.0,7.0,4.0,18.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,23.0,557.04,14.0,0.0,1.0,415.38,25.753999999999998,0.0
33140,3.0,7.0,4.0,18.0,5.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,41.0,557.04,12.8,0.0,1.65,491.64,30.482,0.0
33141,3.0,7.0,4.0,18.0,5.0,1.0,1.0,1.0,19.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,41.0,557.04,3.5,0.0,0.4,247.2,15.326,0.0
33147,3.0,7.0,4.0,18.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,53.0,557.04,5.6,3.75,0.45,358.46000000000004,22.225,3.75
33160,3.0,7.0,4.0,18.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,77.0,557.04,36.4,0.0,1.26,2567.45,159.182,0.0
33166,3.0,7.0,4.0,18.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,90.0,557.04,14.0,5.0,0.14,987.0600000000001,61.19799999999999,5.0
33172,3.0,7.0,4.0,18.0,5.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,96.0,557.04,35.0,7.77,2.6,2057.7799999999997,127.582,7.77
33181,3.0,7.0,4.0,18.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,114.0,557.04,42.0,11.1,0.63,2662.9700000000003,165.104,11.1
33215,3.0,7.0,4.0,25.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,598.52,20.0,12.0,0.06,3961.49,332.765,12.0
33225,3.0,7.0,4.0,25.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,19.0,598.52,12.5,0.0,0.32,397.72,33.408,0.0
33231,3.0,7.0,4.0,25.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,31.0,598.52,20.1,12.0,0.79,3587.27,301.33099999999996,12.0
33236,3.0,7.0,4.0,25.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,37.0,598.52,7.5,20.0,0.95,1415.94,118.939,20.0
33239,3.0,7.0,4.0,25.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,100.0,49.0,598.52,13.2,14.5,0.13,1495.38,125.612,14.5
33243,3.0,7.0,4.0,25.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,55.0,598.52,18.0,5.0,0.37,1764.54,148.221,5.0
33250,3.0,7.0,4.0,25.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,73.0,598.52,25.0,50.0,2.64,3481.52,292.448,50.0
33255,3.0,7.0,4.0,25.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,85.0,598.52,12.0,40.0,0.32,2501.04,210.087,40.0
33263,3.0,7.0,4.0,25.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,109.0,598.52,12.0,3.5,0.32,2523.2900000000004,211.956,3.5
33265,3.0,7.0,4.0,25.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,121.0,598.52,25.0,20.0,0.58,2874.4199999999996,241.451,20.0
33267,3.0,7.0,4.0,25.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,121.0,598.52,16.0,12.5,1.07,2922.49,245.48899999999998,12.5
33272,3.0,7.0,4.0,25.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,127.0,598.52,15.0,4.5,0.55,1487.4499999999998,124.946,4.5
33276,3.0,7.0,4.0,25.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,145.0,598.52,25.0,12.0,0.58,2309.2,193.973,12.0
33281,3.0,7.0,4.0,25.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,163.0,598.52,4.0,0.0,0.21,796.4,66.898,0.0
33284,3.0,7.0,4.0,25.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,175.0,598.52,15.0,3.5,0.32,2512.04,211.01099999999997,3.5
33293,3.0,7.0,4.0,34.0,3.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,100.0,17.0,618.82,10.614753325272067,0.0,0.56,1183.93,86.42699999999999,0.0
33298,3.0,7.0,4.0,34.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,100.0,39.0,618.82,60.0,0.0,0.15,3048.7999999999997,222.562,0.0
33302,3.0,7.0,4.0,34.0,3.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,100.0,61.0,618.82,10.614753325272067,0.0,1.44,4796.400000000001,350.137,0.0
33306,3.0,7.0,4.0,34.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,100.0,68.0,618.82,10.614753325272067,0.0,0.85,1013.81,74.00800000000001,0.0
33315,3.0,7.0,4.0,34.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,100.0,89.0,618.82,10.614753325272067,10.999,1.31,1467.3,107.11299999999999,10.999
33324,3.0,7.0,4.0,34.0,3.0,1.0,1.0,9.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,100.0,103.0,618.82,10.614753325272067,0.0,1.88,746.15,54.469,0.0
33355,3.0,7.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,3.0,643.49,75.0,0.0,4.04,4370.6,397.725,0.0
33357,3.0,7.0,5.0,2.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,3.0,643.49,65.0,0.0,4.87,3514.2200000000003,319.794,0.0
33359,3.0,7.0,5.0,2.0,4.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,3.0,643.49,31.0,0.0,4.53,753.7,68.587,0.0
33363,3.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,11.0,643.49,25.2,0.0,1.38,814.6299999999999,74.131,0.0
33365,3.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,11.0,643.49,20.0,0.0,1.1,1216.12,110.667,0.0
33368,3.0,7.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,15.0,643.49,30.0,0.0,3.12,2889.43,262.93800000000005,0.0
33371,3.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,23.0,643.49,32.5,0.0,0.73,1351.24,122.963,0.0
33375,3.0,7.0,5.0,2.0,4.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,23.0,643.49,20.0,0.0,3.11,1006.0600000000001,91.55099999999999,0.0
33378,3.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,27.0,643.49,23.5,0.0,1.25,1200.16,109.21499999999999,0.0
33386,3.0,7.0,5.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,35.0,643.49,50.0,0.0,4.54,2069.45,188.32,0.0
33387,3.0,7.0,5.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,35.0,643.49,25.0,0.0,3.07,1620.98,147.50900000000001,0.0
33388,3.0,7.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,39.0,643.49,50.0,0.0,1.48,1775.0,161.525,0.0
33389,3.0,7.0,5.0,2.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,39.0,643.49,20.1,0.0,1.75,1564.42,142.36200000000002,0.0
33393,3.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,47.0,643.49,30.5,0.0,1.08,1915.3500000000001,174.29700000000003,0.0
33397,3.0,7.0,5.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,47.0,643.49,25.5,0.0,1.45,3497.7999999999997,318.29999999999995,0.0
33400,3.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,51.0,643.49,25.0,0.0,1.75,846.55,77.03599999999999,0.0
33401,3.0,7.0,5.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,51.0,643.49,25.0,0.0,3.17,2332.31,212.23999999999998,0.0
33404,3.0,7.0,5.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,51.0,643.49,50.0,0.0,3.17,2332.31,212.23999999999998,0.0
33410,3.0,7.0,5.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,59.0,643.49,25.0,0.0,3.93,2427.2599999999998,220.88100000000003,0.0
33412,3.0,7.0,5.0,2.0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,59.0,643.49,50.0,0.0,3.89,2398.2200000000003,218.23799999999997,0.0
33414,3.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,63.0,643.49,50.0,0.0,1.75,809.6899999999999,73.682,0.0
33415,3.0,7.0,5.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,63.0,643.49,25.5,0.0,1.55,1289.6299999999999,117.356,0.0
33430,3.0,7.0,5.0,2.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,107.0,643.49,25.0,0.0,2.54,1236.34,112.507,0.0
33431,3.0,7.0,5.0,2.0,4.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,107.0,643.49,35.0,0.0,0.82,1845.6200000000001,167.951,0.0
33444,3.0,7.0,5.0,11.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,13.0,591.97,15.6,0.0,0.92,661.05,52.223,0.0
33446,3.0,7.0,5.0,11.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,13.0,591.97,18.34,0.0,1.15,1020.82,80.64500000000001,0.0
33453,3.0,7.0,5.0,11.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,18.0,591.97,20.16,0.0,0.76,1665.8200000000002,131.6,0.0
33454,3.0,7.0,5.0,11.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,18.0,591.97,5.04,0.0,0.95,390.55,30.853,0.0
33462,3.0,7.0,5.0,11.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,33.0,591.97,23.52,0.0,1.02,1560.4199999999998,123.27299999999998,0.0
33463,3.0,7.0,5.0,11.0,3.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,33.0,591.97,21.34,0.0,1.34,1018.4300000000001,80.456,0.0
33469,3.0,7.0,5.0,11.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,100.0,48.0,591.97,12.6,0.0,1.35,798.7900000000001,63.10399999999999,0.0
33472,3.0,7.0,5.0,11.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,58.0,591.97,10.08,0.0,1.44,508.61,40.18,0.0
33474,3.0,7.0,5.0,11.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,58.0,591.97,22.0,0.0,2.8,426.39000000000004,33.684999999999995,0.0
33478,3.0,7.0,5.0,11.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,63.0,591.97,3.68,0.0,0.33,150.86,11.918,0.0
33480,3.0,7.0,5.0,11.0,3.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,63.0,591.97,12.67,3.58,0.42,537.39,42.454,3.58
33482,3.0,7.0,5.0,11.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,63.0,591.97,25.2,0.0,0.11,934.33,73.812,0.0
33490,3.0,7.0,5.0,11.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,73.0,591.97,16.8,0.0,2.81,1771.52,139.95,0.0
33493,3.0,7.0,5.0,11.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,78.0,591.97,21.0,0.0,3.63,1519.8,120.064,0.0
33500,3.0,7.0,5.0,11.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,100.0,88.0,591.97,23.21,0.0,0.95,1585.1799999999998,125.22899999999998,0.0
33513,3.0,7.0,5.0,11.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,103.0,591.97,16.8,0.0,0.38,1004.67,79.369,0.0
33523,3.0,7.0,5.0,11.0,3.0,1.0,1.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,108.0,591.97,29.4,0.0,0.82,2053.83,162.25300000000001,0.0
33524,3.0,7.0,5.0,11.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,118.0,591.97,15.03,0.0,3.76,833.81,65.871,0.0
33531,3.0,7.0,5.0,11.0,3.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,75.0,133.0,591.97,15.54,0.0,1.34,337.46,26.659,0.0
33540,3.0,7.0,5.0,11.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,100.0,133.0,591.97,29.4,0.0,0.69,2261.3,178.643,0.0
33550,3.0,7.0,5.0,11.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,148.0,591.97,50.4,0.0,0.19,3544.32,280.001,0.0
33551,3.0,7.0,5.0,11.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,148.0,591.97,16.8,0.0,0.43,821.92,64.932,0.0
33554,3.0,7.0,5.0,27.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,4.0,528.07,66.6,0.0,0.86,2252.29,146.399,0.0
33562,3.0,7.0,5.0,27.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,30.0,528.07,44.64,0.0,0.37,2403.69,156.24,0.0
33565,3.0,7.0,5.0,27.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,45.0,528.07,44.4,0.0,1.69,1538.72,100.017,0.0
33567,3.0,7.0,5.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,50.0,528.07,46.62,0.0,0.49,2493.63,162.08599999999998,0.0
33568,3.0,7.0,5.0,27.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,50.0,528.07,41.65,0.0,0.83,1240.37,80.62400000000001,0.0
33577,3.0,7.0,5.0,27.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,65.0,528.07,44.4,0.0,0.87,1325.21,86.13899999999998,0.0
33578,3.0,7.0,5.0,27.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,75.0,528.07,16.065,0.0,1.04,895.99,58.239,0.0
33586,3.0,7.0,5.0,27.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,80.0,528.07,8.89,0.0,1.0,585.87,38.082,0.0
33591,3.0,7.0,5.0,27.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,90.0,528.07,6.96,0.0,0.31,309.34,20.107,0.0
33592,3.0,7.0,5.0,27.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,90.0,528.07,14.1,0.0,0.57,1041.89,67.723,0.0
33593,3.0,7.0,5.0,27.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,95.0,528.07,19.87,0.0,0.51,1219.06,79.23899999999999,0.0
33598,3.0,7.0,5.0,27.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,105.0,528.07,13.32,0.0,1.33,338.19,21.982,0.0
33621,3.0,7.0,6.0,7.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,100.0,4.0,634.78,44.87,0.0,3.55,1327.78,365.14000000000004,0.0
